file_id,class_id,source_dataset,source_group_id,merged_group_id,split
esc50_alarm_bell_e0de072c,alarm_bell,esc50,freesound_56907,freesound_56907,foreground_bank_train
esc50_alarm_bell_e40a1b2b,alarm_bell,esc50,freesound_87936,freesound_87936,foreground_bank_train
esc50_alarm_bell_e7aab383,alarm_bell,esc50,freesound_72195,freesound_72195,foreground_bank_train
esc50_alarm_bell_e89e5bee,alarm_bell,esc50,freesound_78562,freesound_78562,foreground_bank_train
esc50_alarm_bell_ea7a0ee2,alarm_bell,esc50,freesound_40154,freesound_40154,foreground_bank_train
esc50_alarm_bell_eb652724,alarm_bell,esc50,freesound_104476,freesound_104476,foreground_bank_train
esc50_alarm_bell_ebb61152,alarm_bell,esc50,freesound_150364,freesound_150364,foreground_bank_train
esc50_alarm_bell_ebc3196b,alarm_bell,esc50,freesound_77346,freesound_77346,foreground_bank_train
esc50_alarm_bell_ecb38a81,alarm_bell,esc50,freesound_150364,freesound_150364,foreground_bank_train
esc50_alarm_bell_fdbfa039,alarm_bell,esc50,freesound_13572,freesound_13572,foreground_bank_train
fsd50k_alarm_bell_02c1e0e6,alarm_bell,fsd50k,freesound_uploader_neizvestnost,freesound_uploader_neizvestnost,foreground_bank_train
fsd50k_alarm_bell_0459e305,alarm_bell,fsd50k,freesound_uploader_anez,freesound_uploader_anez,foreground_bank_train
fsd50k_alarm_bell_049d0f11,alarm_bell,fsd50k,freesound_uploader_soundatADM,freesound_uploader_soundatADM,foreground_bank_train
fsd50k_alarm_bell_050b9982,alarm_bell,fsd50k,freesound_uploader_anez,freesound_uploader_anez,foreground_bank_train
fsd50k_alarm_bell_086de703,alarm_bell,fsd50k,freesound_uploader_newagesoup,freesound_uploader_newagesoup,foreground_bank_train
fsd50k_alarm_bell_08c32526,alarm_bell,fsd50k,freesound_uploader_maisonsonique,freesound_uploader_maisonsonique,foreground_bank_train
fsd50k_alarm_bell_09d8215b,alarm_bell,fsd50k,freesound_uploader_RoofDog,freesound_uploader_RoofDog,foreground_bank_train
fsd50k_alarm_bell_0e54066c,alarm_bell,fsd50k,freesound_uploader_b0bd0bbs,freesound_uploader_b0bd0bbs,foreground_bank_train
fsd50k_alarm_bell_0f7a933f,alarm_bell,fsd50k,freesound_uploader_Taira Komori,freesound_uploader_Taira Komori,foreground_bank_train
fsd50k_alarm_bell_10e149f9,alarm_bell,fsd50k,freesound_uploader_Aiwha,freesound_uploader_Aiwha,foreground_bank_train
fsd50k_alarm_bell_142fa174,alarm_bell,fsd50k,freesound_uploader_danarobinsondesignsgmailcom,freesound_uploader_danarobinsondesignsgmailcom,foreground_bank_train
fsd50k_alarm_bell_16269762,alarm_bell,fsd50k,freesound_uploader_Rfriend,freesound_uploader_Rfriend,foreground_bank_train
fsd50k_alarm_bell_16de2bb9,alarm_bell,fsd50k,freesound_uploader_soundslikewillem,freesound_uploader_soundslikewillem,foreground_bank_train
fsd50k_alarm_bell_177d6683,alarm_bell,fsd50k,freesound_uploader_pjcohen,freesound_uploader_pjcohen,foreground_bank_train
fsd50k_alarm_bell_19fc3d33,alarm_bell,fsd50k,freesound_uploader_wuola,freesound_uploader_wuola,foreground_bank_train
fsd50k_alarm_bell_1cdd5f94,alarm_bell,fsd50k,freesound_uploader_kwahmah_02,freesound_uploader_kwahmah_02,foreground_bank_train
fsd50k_alarm_bell_1e68d9c1,alarm_bell,fsd50k,freesound_uploader_kantouth,freesound_uploader_kantouth,foreground_bank_train
fsd50k_alarm_bell_1e91d671,alarm_bell,fsd50k,freesound_uploader_kwahmah_02,freesound_uploader_kwahmah_02,foreground_bank_train
fsd50k_alarm_bell_1f1c8dd7,alarm_bell,fsd50k,freesound_uploader_newagesoup,freesound_uploader_newagesoup,foreground_bank_train
fsd50k_alarm_bell_207a8986,alarm_bell,fsd50k,freesound_uploader_danarobinsondesignsgmailcom,freesound_uploader_danarobinsondesignsgmailcom,foreground_bank_train
fsd50k_alarm_bell_21b78244,alarm_bell,fsd50k,freesound_uploader_FunWithSound,freesound_uploader_FunWithSound,foreground_bank_train
fsd50k_alarm_bell_2229eb9b,alarm_bell,fsd50k,freesound_uploader_pac007,freesound_uploader_pac007,foreground_bank_train
fsd50k_alarm_bell_22882a3a,alarm_bell,fsd50k,freesound_uploader_dpsa,freesound_uploader_dpsa,foreground_bank_train
fsd50k_alarm_bell_25b09159,alarm_bell,fsd50k,freesound_uploader_KIZILSUNGUR,freesound_uploader_KIZILSUNGUR,foreground_bank_train
fsd50k_alarm_bell_2876d9eb,alarm_bell,fsd50k,freesound_uploader_Ryding,freesound_uploader_Ryding,foreground_bank_train
fsd50k_alarm_bell_29706bba,alarm_bell,fsd50k,freesound_uploader_iluppai,freesound_uploader_iluppai,foreground_bank_train
fsd50k_alarm_bell_2f41f01c,alarm_bell,fsd50k,freesound_uploader_Samulis,freesound_uploader_Samulis,foreground_bank_train
fsd50k_alarm_bell_2f957ac7,alarm_bell,fsd50k,freesound_uploader_pjcohen,freesound_uploader_pjcohen,foreground_bank_train
fsd50k_alarm_bell_30301586,alarm_bell,fsd50k,freesound_uploader_bennstir,freesound_uploader_bennstir,foreground_bank_train
fsd50k_alarm_bell_31e9a82e,alarm_bell,fsd50k,freesound_uploader_pjcohen,freesound_uploader_pjcohen,foreground_bank_train
fsd50k_alarm_bell_31fdd42a,alarm_bell,fsd50k,freesound_uploader_Ryding,freesound_uploader_Ryding,foreground_bank_train
fsd50k_alarm_bell_3351359a,alarm_bell,fsd50k,freesound_uploader_tec studios,freesound_uploader_tec studios,foreground_bank_train
fsd50k_alarm_bell_33c37548,alarm_bell,fsd50k,freesound_uploader_jirzin,freesound_uploader_jirzin,foreground_bank_train
fsd50k_alarm_bell_346a8e18,alarm_bell,fsd50k,freesound_uploader_azumarill,freesound_uploader_azumarill,foreground_bank_train
fsd50k_alarm_bell_34a16479,alarm_bell,fsd50k,freesound_uploader_Atkom,freesound_uploader_Atkom,foreground_bank_train
fsd50k_alarm_bell_34bc0efc,alarm_bell,fsd50k,freesound_uploader_danarobinsondesignsgmailcom,freesound_uploader_danarobinsondesignsgmailcom,foreground_bank_train
fsd50k_alarm_bell_35172106,alarm_bell,fsd50k,freesound_uploader_Diego25,freesound_uploader_Diego25,foreground_bank_train
fsd50k_alarm_bell_362f0ba9,alarm_bell,fsd50k,freesound_uploader_danarobinsondesignsgmailcom,freesound_uploader_danarobinsondesignsgmailcom,foreground_bank_train
fsd50k_alarm_bell_366e4163,alarm_bell,fsd50k,freesound_uploader_Taira Komori,freesound_uploader_Taira Komori,foreground_bank_train
fsd50k_alarm_bell_36f7de3c,alarm_bell,fsd50k,freesound_uploader_FrogPrince79,freesound_uploader_FrogPrince79,foreground_bank_train
fsd50k_alarm_bell_3830cd9d,alarm_bell,fsd50k,freesound_uploader_dnewtonjr,freesound_uploader_dnewtonjr,foreground_bank_train
fsd50k_alarm_bell_3a5a8661,alarm_bell,fsd50k,freesound_uploader_CGEffex,freesound_uploader_CGEffex,foreground_bank_train
fsd50k_alarm_bell_3b1dba79,alarm_bell,fsd50k,freesound_uploader_maisonsonique,freesound_uploader_maisonsonique,foreground_bank_train
fsd50k_alarm_bell_3b32df10,alarm_bell,fsd50k,freesound_uploader_Iamgiorgio,freesound_uploader_Iamgiorgio,foreground_bank_train
fsd50k_alarm_bell_3bc6ab9f,alarm_bell,fsd50k,freesound_uploader_lucho0880,freesound_uploader_lucho0880,foreground_bank_train
fsd50k_alarm_bell_3bdd4c95,alarm_bell,fsd50k,freesound_uploader_Lalks,freesound_uploader_Lalks,foreground_bank_train
fsd50k_alarm_bell_3c36f091,alarm_bell,fsd50k,freesound_uploader_mzinsser,freesound_uploader_mzinsser,foreground_bank_train
fsd50k_alarm_bell_3cd27024,alarm_bell,fsd50k,freesound_uploader_kwahmah_02,freesound_uploader_kwahmah_02,foreground_bank_train
fsd50k_alarm_bell_3f2a8981,alarm_bell,fsd50k,freesound_uploader_Ryding,freesound_uploader_Ryding,foreground_bank_train
fsd50k_alarm_bell_41f2099a,alarm_bell,fsd50k,freesound_uploader_b0bd0bbs,freesound_uploader_b0bd0bbs,foreground_bank_train
fsd50k_alarm_bell_428f2b8e,alarm_bell,fsd50k,freesound_uploader_JakLocke,freesound_uploader_JakLocke,foreground_bank_train
fsd50k_alarm_bell_44a6f795,alarm_bell,fsd50k,freesound_uploader_FrogPrince79,freesound_uploader_FrogPrince79,foreground_bank_train
fsd50k_alarm_bell_45d660fc,alarm_bell,fsd50k,freesound_uploader_pjcohen,freesound_uploader_pjcohen,foreground_bank_train
fsd50k_alarm_bell_4766cec0,alarm_bell,fsd50k,freesound_uploader_Joedozer,freesound_uploader_Joedozer,foreground_bank_train
fsd50k_alarm_bell_487da817,alarm_bell,fsd50k,freesound_uploader_HerbertBoland,freesound_uploader_HerbertBoland,foreground_bank_train
fsd50k_alarm_bell_499f0667,alarm_bell,fsd50k,freesound_uploader_willy_ineedthatapp_com,freesound_uploader_willy_ineedthatapp_com,foreground_bank_train
fsd50k_alarm_bell_4b47e194,alarm_bell,fsd50k,freesound_uploader_batchku,freesound_uploader_batchku,foreground_bank_train
fsd50k_alarm_bell_4b60b645,alarm_bell,fsd50k,freesound_uploader_danarobinsondesignsgmailcom,freesound_uploader_danarobinsondesignsgmailcom,foreground_bank_train
fsd50k_alarm_bell_4b7d45e2,alarm_bell,fsd50k,freesound_uploader_akanimbus,freesound_uploader_akanimbus,foreground_bank_train
fsd50k_alarm_bell_4cf757a7,alarm_bell,fsd50k,freesound_uploader_jjastr1,freesound_uploader_jjastr1,foreground_bank_train
fsd50k_alarm_bell_4cfc6a67,alarm_bell,fsd50k,freesound_uploader_Halfofthesky,freesound_uploader_Halfofthesky,foreground_bank_train
fsd50k_alarm_bell_4ec55058,alarm_bell,fsd50k,freesound_uploader_danarobinsondesignsgmailcom,freesound_uploader_danarobinsondesignsgmailcom,foreground_bank_train
fsd50k_alarm_bell_4f063a65,alarm_bell,fsd50k,freesound_uploader_danarobinsondesignsgmailcom,freesound_uploader_danarobinsondesignsgmailcom,foreground_bank_train
fsd50k_alarm_bell_4f4e5959,alarm_bell,fsd50k,freesound_uploader_Robinhood76,freesound_uploader_Robinhood76,foreground_bank_train
fsd50k_alarm_bell_50ba73c5,alarm_bell,fsd50k,freesound_uploader_danarobinsondesignsgmailcom,freesound_uploader_danarobinsondesignsgmailcom,foreground_bank_train
fsd50k_alarm_bell_52fc31de,alarm_bell,fsd50k,freesound_uploader_pjcohen,freesound_uploader_pjcohen,foreground_bank_train
fsd50k_alarm_bell_539f277d,alarm_bell,fsd50k,freesound_uploader_danarobinsondesignsgmailcom,freesound_uploader_danarobinsondesignsgmailcom,foreground_bank_train
fsd50k_alarm_bell_54373b2b,alarm_bell,fsd50k,freesound_uploader_davilcol,freesound_uploader_davilcol,foreground_bank_train
fsd50k_alarm_bell_572f8cd8,alarm_bell,fsd50k,freesound_uploader_RSilveira_88,freesound_uploader_RSilveira_88,foreground_bank_train
fsd50k_alarm_bell_593ed111,alarm_bell,fsd50k,freesound_uploader_danarobinsondesignsgmailcom,freesound_uploader_danarobinsondesignsgmailcom,foreground_bank_train
fsd50k_alarm_bell_5997efee,alarm_bell,fsd50k,freesound_uploader_MiraclesHappen,freesound_uploader_MiraclesHappen,foreground_bank_train
fsd50k_alarm_bell_5a58927a,alarm_bell,fsd50k,freesound_uploader_orginaljun,freesound_uploader_orginaljun,foreground_bank_train
fsd50k_alarm_bell_5a968bc2,alarm_bell,fsd50k,freesound_uploader_batchku,freesound_uploader_batchku,foreground_bank_train
fsd50k_alarm_bell_5cf007d7,alarm_bell,fsd50k,freesound_uploader_organicmanpl,freesound_uploader_organicmanpl,foreground_bank_train
fsd50k_alarm_bell_5d2bb1ce,alarm_bell,fsd50k,freesound_uploader_Dr. Macak,freesound_uploader_Dr. Macak,foreground_bank_train
fsd50k_alarm_bell_5efede55,alarm_bell,fsd50k,freesound_uploader_dersuperanton,freesound_uploader_dersuperanton,foreground_bank_train
fsd50k_alarm_bell_608c2114,alarm_bell,fsd50k,freesound_uploader_danarobinsondesignsgmailcom,freesound_uploader_danarobinsondesignsgmailcom,foreground_bank_train
fsd50k_alarm_bell_60fd571b,alarm_bell,fsd50k,freesound_uploader_Corsica_S,freesound_uploader_Corsica_S,foreground_bank_train
fsd50k_alarm_bell_62573df3,alarm_bell,fsd50k,freesound_uploader_danarobinsondesignsgmailcom,freesound_uploader_danarobinsondesignsgmailcom,foreground_bank_train
fsd50k_alarm_bell_628ab2cd,alarm_bell,fsd50k,freesound_uploader_vumseplutten1709,freesound_uploader_vumseplutten1709,foreground_bank_train
fsd50k_alarm_bell_629f1423,alarm_bell,fsd50k,freesound_uploader_anamorphosis,freesound_uploader_anamorphosis,foreground_bank_train
fsd50k_alarm_bell_646275c6,alarm_bell,fsd50k,freesound_uploader_baujahr66,freesound_uploader_baujahr66,foreground_bank_train
fsd50k_alarm_bell_660cebb2,alarm_bell,fsd50k,freesound_uploader_danarobinsondesignsgmailcom,freesound_uploader_danarobinsondesignsgmailcom,foreground_bank_train
fsd50k_alarm_bell_663c91a8,alarm_bell,fsd50k,freesound_uploader_InspectorJ,freesound_uploader_InspectorJ,foreground_bank_train
fsd50k_alarm_bell_664f5c3a,alarm_bell,fsd50k,freesound_uploader_kwahmah_02,freesound_uploader_kwahmah_02,foreground_bank_train
fsd50k_alarm_bell_669691e6,alarm_bell,fsd50k,freesound_uploader_fons,freesound_uploader_fons,foreground_bank_train
fsd50k_alarm_bell_68a153ee,alarm_bell,fsd50k,freesound_uploader_jph298,freesound_uploader_jph298,foreground_bank_train
fsd50k_alarm_bell_691ddf85,alarm_bell,fsd50k,freesound_uploader_dobroide,freesound_uploader_dobroide,foreground_bank_train
fsd50k_alarm_bell_6934c633,alarm_bell,fsd50k,freesound_uploader_Sojan,freesound_uploader_Sojan,foreground_bank_train
fsd50k_alarm_bell_69890917,alarm_bell,fsd50k,freesound_uploader_Ryding,freesound_uploader_Ryding,foreground_bank_train
fsd50k_alarm_bell_6a64206a,alarm_bell,fsd50k,freesound_uploader_Godowan,freesound_uploader_Godowan,foreground_bank_train
fsd50k_alarm_bell_6b452661,alarm_bell,fsd50k,freesound_uploader_wjoojoo,freesound_uploader_wjoojoo,foreground_bank_train
fsd50k_alarm_bell_6c9aa125,alarm_bell,fsd50k,freesound_uploader_kwahmah_02,freesound_uploader_kwahmah_02,foreground_bank_train
fsd50k_alarm_bell_6c9e8e61,alarm_bell,fsd50k,freesound_uploader_danarobinsondesignsgmailcom,freesound_uploader_danarobinsondesignsgmailcom,foreground_bank_train
fsd50k_alarm_bell_6cb9ceb5,alarm_bell,fsd50k,freesound_uploader_danarobinsondesignsgmailcom,freesound_uploader_danarobinsondesignsgmailcom,foreground_bank_train
fsd50k_alarm_bell_6cd0b897,alarm_bell,fsd50k,freesound_uploader_happyband,freesound_uploader_happyband,foreground_bank_train
fsd50k_alarm_bell_6d3351a7,alarm_bell,fsd50k,freesound_uploader_danarobinsondesignsgmailcom,freesound_uploader_danarobinsondesignsgmailcom,foreground_bank_train
fsd50k_alarm_bell_6dae627b,alarm_bell,fsd50k,freesound_uploader_danarobinsondesignsgmailcom,freesound_uploader_danarobinsondesignsgmailcom,foreground_bank_train
fsd50k_alarm_bell_6f986339,alarm_bell,fsd50k,freesound_uploader_Everflux,freesound_uploader_Everflux,foreground_bank_train
fsd50k_alarm_bell_6fd3f5ed,alarm_bell,fsd50k,freesound_uploader_maisonsonique,freesound_uploader_maisonsonique,foreground_bank_train
fsd50k_alarm_bell_713f1932,alarm_bell,fsd50k,freesound_uploader_pjcohen,freesound_uploader_pjcohen,foreground_bank_train
fsd50k_alarm_bell_715222c4,alarm_bell,fsd50k,freesound_uploader_pjcohen,freesound_uploader_pjcohen,foreground_bank_train
fsd50k_alarm_bell_717ebe30,alarm_bell,fsd50k,freesound_uploader_Taira Komori,freesound_uploader_Taira Komori,foreground_bank_train
fsd50k_alarm_bell_72b9e5d4,alarm_bell,fsd50k,freesound_uploader_tombenedict,freesound_uploader_tombenedict,foreground_bank_train
fsd50k_alarm_bell_72eeba0b,alarm_bell,fsd50k,freesound_uploader_digifishmusic,freesound_uploader_digifishmusic,foreground_bank_train
fsd50k_alarm_bell_7377b639,alarm_bell,fsd50k,freesound_uploader_kwahmah_02,freesound_uploader_kwahmah_02,foreground_bank_train
fsd50k_alarm_bell_750016ab,alarm_bell,fsd50k,freesound_uploader_NLM,freesound_uploader_NLM,foreground_bank_train
fsd50k_alarm_bell_75fcc459,alarm_bell,fsd50k,freesound_uploader_Benboncan,freesound_uploader_Benboncan,foreground_bank_train
fsd50k_alarm_bell_77dd97c5,alarm_bell,fsd50k,freesound_uploader_pjcohen,freesound_uploader_pjcohen,foreground_bank_train
fsd50k_alarm_bell_77e300ec,alarm_bell,fsd50k,freesound_uploader_danielnieto7,freesound_uploader_danielnieto7,foreground_bank_train
fsd50k_alarm_bell_79285e4c,alarm_bell,fsd50k,freesound_uploader_kwahmah_02,freesound_uploader_kwahmah_02,foreground_bank_train
fsd50k_alarm_bell_7f65acc0,alarm_bell,fsd50k,freesound_uploader_chipfork,freesound_uploader_chipfork,foreground_bank_train
fsd50k_alarm_bell_7fe0e186,alarm_bell,fsd50k,freesound_uploader_danarobinsondesignsgmailcom,freesound_uploader_danarobinsondesignsgmailcom,foreground_bank_train
fsd50k_alarm_bell_80963bba,alarm_bell,fsd50k,freesound_uploader_zimbot,freesound_uploader_zimbot,foreground_bank_train
fsd50k_alarm_bell_80e7242e,alarm_bell,fsd50k,freesound_uploader_suonho,freesound_uploader_suonho,foreground_bank_train
fsd50k_alarm_bell_81056970,alarm_bell,fsd50k,freesound_uploader_happyband,freesound_uploader_happyband,foreground_bank_train
fsd50k_alarm_bell_810bc4d1,alarm_bell,fsd50k,freesound_uploader_kwahmah_02,freesound_uploader_kwahmah_02,foreground_bank_train
fsd50k_alarm_bell_81c84516,alarm_bell,fsd50k,freesound_uploader_HerbertBoland,freesound_uploader_HerbertBoland,foreground_bank_train
fsd50k_alarm_bell_83547935,alarm_bell,fsd50k,freesound_uploader_moire,freesound_uploader_moire,foreground_bank_train
fsd50k_alarm_bell_847e2c10,alarm_bell,fsd50k,freesound_uploader_pjcohen,freesound_uploader_pjcohen,foreground_bank_train
fsd50k_alarm_bell_8566448c,alarm_bell,fsd50k,freesound_uploader_Samulis,freesound_uploader_Samulis,foreground_bank_train
fsd50k_alarm_bell_8727ba00,alarm_bell,fsd50k,freesound_uploader_mzinsser,freesound_uploader_mzinsser,foreground_bank_train
fsd50k_alarm_bell_874a49c9,alarm_bell,fsd50k,freesound_uploader_FrogPrince79,freesound_uploader_FrogPrince79,foreground_bank_train
fsd50k_alarm_bell_87897662,alarm_bell,fsd50k,freesound_uploader_AMPUL,freesound_uploader_AMPUL,foreground_bank_train
fsd50k_alarm_bell_87e9f55c,alarm_bell,fsd50k,freesound_uploader_ivegotmono,freesound_uploader_ivegotmono,foreground_bank_train
fsd50k_alarm_bell_8ab24cfd,alarm_bell,fsd50k,freesound_uploader_kwahmah_02,freesound_uploader_kwahmah_02,foreground_bank_train
