file_id,area_type,source_dataset,source_id,source_group_id,path_raw,duration,worst_class,worst_prob,verdict
bg_factory_urbansound8k_01859,factory,urbansound8k,169466-4-3-8.wav,freesound_169466,data/raw/urbansound8k/UrbanSound8K/audio/fold4/169466-4-3-8.wav,4.0,door_slam,0.0534,clean
bg_factory_urbansound8k_01860,factory,urbansound8k,169466-4-3-9.wav,freesound_169466,data/raw/urbansound8k/UrbanSound8K/audio/fold4/169466-4-3-9.wav,4.0,door_slam,0.0484,clean
bg_factory_urbansound8k_01885,factory,urbansound8k,177537-7-0-0.wav,freesound_177537,data/raw/urbansound8k/UrbanSound8K/audio/fold7/177537-7-0-0.wav,4.0,siren,0.0025,clean
bg_factory_urbansound8k_01886,factory,urbansound8k,177537-7-0-1.wav,freesound_177537,data/raw/urbansound8k/UrbanSound8K/audio/fold7/177537-7-0-1.wav,4.0,siren,0.003,clean
bg_factory_urbansound8k_01887,factory,urbansound8k,177537-7-0-10.wav,freesound_177537,data/raw/urbansound8k/UrbanSound8K/audio/fold7/177537-7-0-10.wav,4.0,siren,0.0069,clean
bg_factory_urbansound8k_01888,factory,urbansound8k,177537-7-0-11.wav,freesound_177537,data/raw/urbansound8k/UrbanSound8K/audio/fold7/177537-7-0-11.wav,4.0,running_footsteps,0.0028,clean
bg_factory_urbansound8k_01889,factory,urbansound8k,177537-7-0-12.wav,freesound_177537,data/raw/urbansound8k/UrbanSound8K/audio/fold7/177537-7-0-12.wav,4.0,siren,0.0029,clean
bg_factory_urbansound8k_01890,factory,urbansound8k,177537-7-0-13.wav,freesound_177537,data/raw/urbansound8k/UrbanSound8K/audio/fold7/177537-7-0-13.wav,4.0,siren,0.0039,clean
bg_factory_urbansound8k_01891,factory,urbansound8k,177537-7-0-14.wav,freesound_177537,data/raw/urbansound8k/UrbanSound8K/audio/fold7/177537-7-0-14.wav,4.0,siren,0.0031,clean
bg_factory_urbansound8k_01892,factory,urbansound8k,177537-7-0-15.wav,freesound_177537,data/raw/urbansound8k/UrbanSound8K/audio/fold7/177537-7-0-15.wav,4.0,siren,0.004,clean
bg_factory_urbansound8k_01893,factory,urbansound8k,177537-7-0-16.wav,freesound_177537,data/raw/urbansound8k/UrbanSound8K/audio/fold7/177537-7-0-16.wav,4.0,siren,0.0027,clean
bg_factory_urbansound8k_01894,factory,urbansound8k,177537-7-0-17.wav,freesound_177537,data/raw/urbansound8k/UrbanSound8K/audio/fold7/177537-7-0-17.wav,4.0,siren,0.0029,clean
bg_factory_urbansound8k_01895,factory,urbansound8k,177537-7-0-18.wav,freesound_177537,data/raw/urbansound8k/UrbanSound8K/audio/fold7/177537-7-0-18.wav,4.0,siren,0.003,clean
bg_factory_urbansound8k_01896,factory,urbansound8k,177537-7-0-19.wav,freesound_177537,data/raw/urbansound8k/UrbanSound8K/audio/fold7/177537-7-0-19.wav,4.0,siren,0.0035,clean
bg_factory_urbansound8k_01897,factory,urbansound8k,177537-7-0-2.wav,freesound_177537,data/raw/urbansound8k/UrbanSound8K/audio/fold7/177537-7-0-2.wav,4.0,running_footsteps,0.0021,clean
bg_factory_urbansound8k_01898,factory,urbansound8k,177537-7-0-20.wav,freesound_177537,data/raw/urbansound8k/UrbanSound8K/audio/fold7/177537-7-0-20.wav,4.0,siren,0.0033,clean
bg_factory_urbansound8k_01899,factory,urbansound8k,177537-7-0-21.wav,freesound_177537,data/raw/urbansound8k/UrbanSound8K/audio/fold7/177537-7-0-21.wav,4.0,siren,0.0043,clean
bg_factory_urbansound8k_01900,factory,urbansound8k,177537-7-0-22.wav,freesound_177537,data/raw/urbansound8k/UrbanSound8K/audio/fold7/177537-7-0-22.wav,4.0,glass_breaking,0.0041,clean
bg_factory_urbansound8k_01901,factory,urbansound8k,177537-7-0-23.wav,freesound_177537,data/raw/urbansound8k/UrbanSound8K/audio/fold7/177537-7-0-23.wav,4.0,running_footsteps,0.0049,clean
bg_factory_urbansound8k_01902,factory,urbansound8k,177537-7-0-24.wav,freesound_177537,data/raw/urbansound8k/UrbanSound8K/audio/fold7/177537-7-0-24.wav,4.0,glass_breaking,0.0051,clean
bg_factory_urbansound8k_01903,factory,urbansound8k,177537-7-0-25.wav,freesound_177537,data/raw/urbansound8k/UrbanSound8K/audio/fold7/177537-7-0-25.wav,4.0,running_footsteps,0.0037,clean
bg_factory_urbansound8k_01904,factory,urbansound8k,177537-7-0-26.wav,freesound_177537,data/raw/urbansound8k/UrbanSound8K/audio/fold7/177537-7-0-26.wav,4.0,siren,0.0028,clean
bg_factory_urbansound8k_01905,factory,urbansound8k,177537-7-0-27.wav,freesound_177537,data/raw/urbansound8k/UrbanSound8K/audio/fold7/177537-7-0-27.wav,4.0,siren,0.0053,clean
bg_factory_urbansound8k_01906,factory,urbansound8k,177537-7-0-28.wav,freesound_177537,data/raw/urbansound8k/UrbanSound8K/audio/fold7/177537-7-0-28.wav,4.0,siren,0.0034,clean
bg_factory_urbansound8k_01907,factory,urbansound8k,177537-7-0-29.wav,freesound_177537,data/raw/urbansound8k/UrbanSound8K/audio/fold7/177537-7-0-29.wav,4.0,siren,0.0034,clean
bg_factory_urbansound8k_01908,factory,urbansound8k,177537-7-0-3.wav,freesound_177537,data/raw/urbansound8k/UrbanSound8K/audio/fold7/177537-7-0-3.wav,4.0,running_footsteps,0.0023,clean
bg_factory_urbansound8k_01909,factory,urbansound8k,177537-7-0-30.wav,freesound_177537,data/raw/urbansound8k/UrbanSound8K/audio/fold7/177537-7-0-30.wav,4.0,siren,0.0058,clean
bg_factory_urbansound8k_01910,factory,urbansound8k,177537-7-0-31.wav,freesound_177537,data/raw/urbansound8k/UrbanSound8K/audio/fold7/177537-7-0-31.wav,4.0,siren,0.0043,clean
bg_factory_urbansound8k_01911,factory,urbansound8k,177537-7-0-4.wav,freesound_177537,data/raw/urbansound8k/UrbanSound8K/audio/fold7/177537-7-0-4.wav,4.0,siren,0.0067,clean
bg_factory_urbansound8k_01912,factory,urbansound8k,177537-7-0-5.wav,freesound_177537,data/raw/urbansound8k/UrbanSound8K/audio/fold7/177537-7-0-5.wav,4.0,siren,0.0041,clean
bg_factory_urbansound8k_01913,factory,urbansound8k,177537-7-0-6.wav,freesound_177537,data/raw/urbansound8k/UrbanSound8K/audio/fold7/177537-7-0-6.wav,4.0,siren,0.0038,clean
bg_factory_urbansound8k_01914,factory,urbansound8k,177537-7-0-7.wav,freesound_177537,data/raw/urbansound8k/UrbanSound8K/audio/fold7/177537-7-0-7.wav,4.0,siren,0.0038,clean
bg_factory_urbansound8k_01915,factory,urbansound8k,177537-7-0-8.wav,freesound_177537,data/raw/urbansound8k/UrbanSound8K/audio/fold7/177537-7-0-8.wav,4.0,siren,0.0063,clean
bg_factory_urbansound8k_01916,factory,urbansound8k,177537-7-0-9.wav,freesound_177537,data/raw/urbansound8k/UrbanSound8K/audio/fold7/177537-7-0-9.wav,4.0,siren,0.0078,clean
bg_factory_urbansound8k_01917,factory,urbansound8k,177537-7-1-0.wav,freesound_177537,data/raw/urbansound8k/UrbanSound8K/audio/fold7/177537-7-1-0.wav,4.0,siren,0.0026,clean
bg_factory_urbansound8k_01918,factory,urbansound8k,177537-7-1-1.wav,freesound_177537,data/raw/urbansound8k/UrbanSound8K/audio/fold7/177537-7-1-1.wav,4.0,siren,0.0045,clean
bg_factory_urbansound8k_01919,factory,urbansound8k,177537-7-1-10.wav,freesound_177537,data/raw/urbansound8k/UrbanSound8K/audio/fold7/177537-7-1-10.wav,4.0,running_footsteps,0.0021,clean
bg_factory_urbansound8k_01920,factory,urbansound8k,177537-7-1-2.wav,freesound_177537,data/raw/urbansound8k/UrbanSound8K/audio/fold7/177537-7-1-2.wav,4.0,siren,0.0032,clean
bg_factory_urbansound8k_01921,factory,urbansound8k,177537-7-1-3.wav,freesound_177537,data/raw/urbansound8k/UrbanSound8K/audio/fold7/177537-7-1-3.wav,4.0,running_footsteps,0.0021,clean
bg_factory_urbansound8k_01922,factory,urbansound8k,177537-7-1-4.wav,freesound_177537,data/raw/urbansound8k/UrbanSound8K/audio/fold7/177537-7-1-4.wav,4.0,siren,0.0024,clean
bg_factory_urbansound8k_01923,factory,urbansound8k,177537-7-1-5.wav,freesound_177537,data/raw/urbansound8k/UrbanSound8K/audio/fold7/177537-7-1-5.wav,4.0,siren,0.0022,clean
bg_factory_urbansound8k_01924,factory,urbansound8k,177537-7-1-6.wav,freesound_177537,data/raw/urbansound8k/UrbanSound8K/audio/fold7/177537-7-1-6.wav,4.0,siren,0.0017,clean
bg_factory_urbansound8k_01925,factory,urbansound8k,177537-7-1-7.wav,freesound_177537,data/raw/urbansound8k/UrbanSound8K/audio/fold7/177537-7-1-7.wav,4.0,door_slam,0.0024,clean
bg_factory_urbansound8k_01926,factory,urbansound8k,177537-7-1-8.wav,freesound_177537,data/raw/urbansound8k/UrbanSound8K/audio/fold7/177537-7-1-8.wav,4.0,door_slam,0.0019,clean
bg_factory_urbansound8k_01927,factory,urbansound8k,177537-7-1-9.wav,freesound_177537,data/raw/urbansound8k/UrbanSound8K/audio/fold7/177537-7-1-9.wav,4.0,running_footsteps,0.0018,clean
bg_factory_urbansound8k_01928,factory,urbansound8k,177537-7-2-0.wav,freesound_177537,data/raw/urbansound8k/UrbanSound8K/audio/fold7/177537-7-2-0.wav,4.0,siren,0.0028,clean
bg_factory_urbansound8k_01929,factory,urbansound8k,177537-7-2-1.wav,freesound_177537,data/raw/urbansound8k/UrbanSound8K/audio/fold7/177537-7-2-1.wav,4.0,running_footsteps,0.0025,clean
bg_factory_urbansound8k_02091,factory,urbansound8k,17913-4-1-0.wav,freesound_17913,data/raw/urbansound8k/UrbanSound8K/audio/fold1/17913-4-1-0.wav,1.05,door_slam,0.0104,clean
bg_factory_urbansound8k_02092,factory,urbansound8k,180937-4-0-11.wav,freesound_180937,data/raw/urbansound8k/UrbanSound8K/audio/fold9/180937-4-0-11.wav,4.0,glass_breaking,0.0078,clean
bg_factory_urbansound8k_02093,factory,urbansound8k,180937-4-0-13.wav,freesound_180937,data/raw/urbansound8k/UrbanSound8K/audio/fold9/180937-4-0-13.wav,4.0,glass_breaking,0.0085,clean
bg_factory_urbansound8k_02094,factory,urbansound8k,180937-4-0-14.wav,freesound_180937,data/raw/urbansound8k/UrbanSound8K/audio/fold9/180937-4-0-14.wav,4.0,glass_breaking,0.0102,clean
bg_factory_urbansound8k_02095,factory,urbansound8k,180937-4-0-19.wav,freesound_180937,data/raw/urbansound8k/UrbanSound8K/audio/fold9/180937-4-0-19.wav,4.0,vehicle_crash,0.0033,clean
bg_factory_urbansound8k_02096,factory,urbansound8k,180937-4-0-20.wav,freesound_180937,data/raw/urbansound8k/UrbanSound8K/audio/fold9/180937-4-0-20.wav,4.0,alarm_bell,0.0108,clean
bg_factory_urbansound8k_02097,factory,urbansound8k,180937-4-1-12.wav,freesound_180937,data/raw/urbansound8k/UrbanSound8K/audio/fold9/180937-4-1-12.wav,4.0,gunshot,0.0039,clean
bg_factory_urbansound8k_02098,factory,urbansound8k,180937-4-1-20.wav,freesound_180937,data/raw/urbansound8k/UrbanSound8K/audio/fold9/180937-4-1-20.wav,4.0,gunshot,0.0047,clean
bg_factory_urbansound8k_02099,factory,urbansound8k,180937-4-1-27.wav,freesound_180937,data/raw/urbansound8k/UrbanSound8K/audio/fold9/180937-4-1-27.wav,4.0,gunshot,0.0054,clean
bg_factory_urbansound8k_02100,factory,urbansound8k,180937-4-1-30.wav,freesound_180937,data/raw/urbansound8k/UrbanSound8K/audio/fold9/180937-4-1-30.wav,4.0,gunshot,0.0063,clean
bg_factory_urbansound8k_02101,factory,urbansound8k,180937-4-1-46.wav,freesound_180937,data/raw/urbansound8k/UrbanSound8K/audio/fold9/180937-4-1-46.wav,4.0,glass_breaking,0.0151,clean
bg_factory_urbansound8k_02102,factory,urbansound8k,180937-4-1-47.wav,freesound_180937,data/raw/urbansound8k/UrbanSound8K/audio/fold9/180937-4-1-47.wav,4.0,gunshot,0.0163,clean
bg_factory_urbansound8k_02103,factory,urbansound8k,180937-4-1-54.wav,freesound_180937,data/raw/urbansound8k/UrbanSound8K/audio/fold9/180937-4-1-54.wav,4.0,vehicle_crash,0.0038,clean
bg_factory_urbansound8k_02104,factory,urbansound8k,180937-4-2-1.wav,freesound_180937,data/raw/urbansound8k/UrbanSound8K/audio/fold9/180937-4-2-1.wav,4.0,glass_breaking,0.0114,clean
bg_factory_urbansound8k_02105,factory,urbansound8k,180937-4-2-2.wav,freesound_180937,data/raw/urbansound8k/UrbanSound8K/audio/fold9/180937-4-2-2.wav,4.0,glass_breaking,0.0129,clean
bg_factory_urbansound8k_02106,factory,urbansound8k,180937-7-3-0.wav,freesound_180937,data/raw/urbansound8k/UrbanSound8K/audio/fold1/180937-7-3-0.wav,4.0,gunshot,0.0086,clean
bg_factory_urbansound8k_02107,factory,urbansound8k,180937-7-3-1.wav,freesound_180937,data/raw/urbansound8k/UrbanSound8K/audio/fold1/180937-7-3-1.wav,4.0,gunshot,0.0077,clean
bg_factory_urbansound8k_02108,factory,urbansound8k,180937-7-3-10.wav,freesound_180937,data/raw/urbansound8k/UrbanSound8K/audio/fold1/180937-7-3-10.wav,4.0,glass_breaking,0.0178,clean
bg_factory_urbansound8k_02109,factory,urbansound8k,180937-7-3-11.wav,freesound_180937,data/raw/urbansound8k/UrbanSound8K/audio/fold1/180937-7-3-11.wav,4.0,gunshot,0.003,clean
bg_factory_urbansound8k_02110,factory,urbansound8k,180937-7-3-12.wav,freesound_180937,data/raw/urbansound8k/UrbanSound8K/audio/fold1/180937-7-3-12.wav,4.0,gunshot,0.0042,clean
bg_factory_urbansound8k_02111,factory,urbansound8k,180937-7-3-13.wav,freesound_180937,data/raw/urbansound8k/UrbanSound8K/audio/fold1/180937-7-3-13.wav,4.0,gunshot,0.0039,clean
bg_factory_urbansound8k_02112,factory,urbansound8k,180937-7-3-14.wav,freesound_180937,data/raw/urbansound8k/UrbanSound8K/audio/fold1/180937-7-3-14.wav,4.0,gunshot,0.0037,clean
bg_factory_urbansound8k_02113,factory,urbansound8k,180937-7-3-15.wav,freesound_180937,data/raw/urbansound8k/UrbanSound8K/audio/fold1/180937-7-3-15.wav,4.0,gunshot,0.004,clean
bg_factory_urbansound8k_02114,factory,urbansound8k,180937-7-3-17.wav,freesound_180937,data/raw/urbansound8k/UrbanSound8K/audio/fold1/180937-7-3-17.wav,4.0,gunshot,0.0039,clean
bg_factory_urbansound8k_02115,factory,urbansound8k,180937-7-3-18.wav,freesound_180937,data/raw/urbansound8k/UrbanSound8K/audio/fold1/180937-7-3-18.wav,4.0,gunshot,0.0035,clean
bg_factory_urbansound8k_02116,factory,urbansound8k,180937-7-3-19.wav,freesound_180937,data/raw/urbansound8k/UrbanSound8K/audio/fold1/180937-7-3-19.wav,4.0,gunshot,0.0048,clean
bg_factory_urbansound8k_02117,factory,urbansound8k,180937-7-3-2.wav,freesound_180937,data/raw/urbansound8k/UrbanSound8K/audio/fold1/180937-7-3-2.wav,4.0,gunshot,0.0056,clean
bg_factory_urbansound8k_02118,factory,urbansound8k,180937-7-3-20.wav,freesound_180937,data/raw/urbansound8k/UrbanSound8K/audio/fold1/180937-7-3-20.wav,4.0,gunshot,0.0048,clean
bg_factory_urbansound8k_02119,factory,urbansound8k,180937-7-3-21.wav,freesound_180937,data/raw/urbansound8k/UrbanSound8K/audio/fold1/180937-7-3-21.wav,4.0,gunshot,0.0056,clean
bg_factory_urbansound8k_02120,factory,urbansound8k,180937-7-3-22.wav,freesound_180937,data/raw/urbansound8k/UrbanSound8K/audio/fold1/180937-7-3-22.wav,4.0,alarm_bell,0.0149,clean
bg_factory_urbansound8k_02121,factory,urbansound8k,180937-7-3-23.wav,freesound_180937,data/raw/urbansound8k/UrbanSound8K/audio/fold1/180937-7-3-23.wav,4.0,gunshot,0.005,clean
bg_factory_urbansound8k_02122,factory,urbansound8k,180937-7-3-24.wav,freesound_180937,data/raw/urbansound8k/UrbanSound8K/audio/fold1/180937-7-3-24.wav,4.0,gunshot,0.0043,clean
bg_factory_urbansound8k_02123,factory,urbansound8k,180937-7-3-26.wav,freesound_180937,data/raw/urbansound8k/UrbanSound8K/audio/fold1/180937-7-3-26.wav,4.0,gunshot,0.0054,clean
bg_factory_urbansound8k_02124,factory,urbansound8k,180937-7-3-27.wav,freesound_180937,data/raw/urbansound8k/UrbanSound8K/audio/fold1/180937-7-3-27.wav,4.0,gunshot,0.006,clean
bg_factory_urbansound8k_02125,factory,urbansound8k,180937-7-3-28.wav,freesound_180937,data/raw/urbansound8k/UrbanSound8K/audio/fold1/180937-7-3-28.wav,4.0,gunshot,0.0054,clean
bg_factory_urbansound8k_02126,factory,urbansound8k,180937-7-3-29.wav,freesound_180937,data/raw/urbansound8k/UrbanSound8K/audio/fold1/180937-7-3-29.wav,4.0,gunshot,0.0077,clean
bg_factory_urbansound8k_02127,factory,urbansound8k,180937-7-3-3.wav,freesound_180937,data/raw/urbansound8k/UrbanSound8K/audio/fold1/180937-7-3-3.wav,4.0,gunshot,0.0046,clean
bg_factory_urbansound8k_02128,factory,urbansound8k,180937-7-3-30.wav,freesound_180937,data/raw/urbansound8k/UrbanSound8K/audio/fold1/180937-7-3-30.wav,4.0,gunshot,0.0069,clean
bg_factory_urbansound8k_02129,factory,urbansound8k,180937-7-3-31.wav,freesound_180937,data/raw/urbansound8k/UrbanSound8K/audio/fold1/180937-7-3-31.wav,4.0,glass_breaking,0.0207,clean
bg_factory_urbansound8k_02130,factory,urbansound8k,180937-7-3-32.wav,freesound_180937,data/raw/urbansound8k/UrbanSound8K/audio/fold1/180937-7-3-32.wav,4.0,glass_breaking,0.0156,clean
bg_factory_urbansound8k_02131,factory,urbansound8k,180937-7-3-33.wav,freesound_180937,data/raw/urbansound8k/UrbanSound8K/audio/fold1/180937-7-3-33.wav,4.0,vehicle_crash,0.0031,clean
bg_factory_urbansound8k_02132,factory,urbansound8k,180937-7-3-4.wav,freesound_180937,data/raw/urbansound8k/UrbanSound8K/audio/fold1/180937-7-3-4.wav,4.0,gunshot,0.0063,clean
bg_factory_urbansound8k_02133,factory,urbansound8k,180937-7-3-5.wav,freesound_180937,data/raw/urbansound8k/UrbanSound8K/audio/fold1/180937-7-3-5.wav,4.0,gunshot,0.0083,clean
bg_factory_urbansound8k_02134,factory,urbansound8k,180937-7-3-6.wav,freesound_180937,data/raw/urbansound8k/UrbanSound8K/audio/fold1/180937-7-3-6.wav,4.0,gunshot,0.0063,clean
bg_factory_urbansound8k_02135,factory,urbansound8k,180937-7-3-7.wav,freesound_180937,data/raw/urbansound8k/UrbanSound8K/audio/fold1/180937-7-3-7.wav,4.0,gunshot,0.0061,clean
bg_factory_urbansound8k_02136,factory,urbansound8k,180937-7-3-8.wav,freesound_180937,data/raw/urbansound8k/UrbanSound8K/audio/fold1/180937-7-3-8.wav,4.0,gunshot,0.0083,clean
bg_factory_urbansound8k_02137,factory,urbansound8k,180937-7-3-9.wav,freesound_180937,data/raw/urbansound8k/UrbanSound8K/audio/fold1/180937-7-3-9.wav,4.0,glass_breaking,0.0152,clean
bg_factory_urbansound8k_02138,factory,urbansound8k,180937-7-4-0.wav,freesound_180937,data/raw/urbansound8k/UrbanSound8K/audio/fold1/180937-7-4-0.wav,4.0,gunshot,0.1112,clean
bg_factory_urbansound8k_02139,factory,urbansound8k,180937-7-4-10.wav,freesound_180937,data/raw/urbansound8k/UrbanSound8K/audio/fold1/180937-7-4-10.wav,4.0,gunshot,0.0113,clean
bg_factory_urbansound8k_02140,factory,urbansound8k,180937-7-4-11.wav,freesound_180937,data/raw/urbansound8k/UrbanSound8K/audio/fold1/180937-7-4-11.wav,4.0,gunshot,0.0107,clean
bg_factory_urbansound8k_02141,factory,urbansound8k,180937-7-4-12.wav,freesound_180937,data/raw/urbansound8k/UrbanSound8K/audio/fold1/180937-7-4-12.wav,4.0,gunshot,0.0152,clean
bg_factory_urbansound8k_02142,factory,urbansound8k,180937-7-4-13.wav,freesound_180937,data/raw/urbansound8k/UrbanSound8K/audio/fold1/180937-7-4-13.wav,4.0,gunshot,0.0061,clean
bg_factory_urbansound8k_02143,factory,urbansound8k,180937-7-4-14.wav,freesound_180937,data/raw/urbansound8k/UrbanSound8K/audio/fold1/180937-7-4-14.wav,4.0,glass_breaking,0.0064,clean
bg_factory_urbansound8k_02144,factory,urbansound8k,180937-7-4-2.wav,freesound_180937,data/raw/urbansound8k/UrbanSound8K/audio/fold1/180937-7-4-2.wav,4.0,gunshot,0.0769,clean
bg_factory_urbansound8k_02145,factory,urbansound8k,180937-7-4-3.wav,freesound_180937,data/raw/urbansound8k/UrbanSound8K/audio/fold1/180937-7-4-3.wav,4.0,gunshot,0.0961,clean
bg_factory_urbansound8k_02146,factory,urbansound8k,180937-7-4-4.wav,freesound_180937,data/raw/urbansound8k/UrbanSound8K/audio/fold1/180937-7-4-4.wav,4.0,gunshot,0.1779,flagged
bg_factory_urbansound8k_02147,factory,urbansound8k,180937-7-4-5.wav,freesound_180937,data/raw/urbansound8k/UrbanSound8K/audio/fold1/180937-7-4-5.wav,4.0,gunshot,0.2603,flagged
bg_factory_urbansound8k_02148,factory,urbansound8k,180937-7-4-6.wav,freesound_180937,data/raw/urbansound8k/UrbanSound8K/audio/fold1/180937-7-4-6.wav,4.0,gunshot,0.0165,clean
bg_factory_urbansound8k_02149,factory,urbansound8k,180937-7-4-7.wav,freesound_180937,data/raw/urbansound8k/UrbanSound8K/audio/fold1/180937-7-4-7.wav,4.0,gunshot,0.0105,clean
bg_factory_urbansound8k_02150,factory,urbansound8k,180937-7-4-8.wav,freesound_180937,data/raw/urbansound8k/UrbanSound8K/audio/fold1/180937-7-4-8.wav,4.0,gunshot,0.0074,clean
bg_factory_urbansound8k_02151,factory,urbansound8k,180937-7-4-9.wav,freesound_180937,data/raw/urbansound8k/UrbanSound8K/audio/fold1/180937-7-4-9.wav,4.0,gunshot,0.0033,clean
bg_factory_urbansound8k_02185,factory,urbansound8k,185800-4-1-0.wav,freesound_185800,data/raw/urbansound8k/UrbanSound8K/audio/fold2/185800-4-1-0.wav,1.307,glass_breaking,0.0058,clean
bg_factory_urbansound8k_02186,factory,urbansound8k,185800-4-2-0.wav,freesound_185800,data/raw/urbansound8k/UrbanSound8K/audio/fold2/185800-4-2-0.wav,4.0,door_slam,0.0136,clean
bg_factory_urbansound8k_02187,factory,urbansound8k,185800-4-2-1.wav,freesound_185800,data/raw/urbansound8k/UrbanSound8K/audio/fold2/185800-4-2-1.wav,4.0,door_slam,0.0115,clean
bg_factory_urbansound8k_02188,factory,urbansound8k,185800-4-2-2.wav,freesound_185800,data/raw/urbansound8k/UrbanSound8K/audio/fold2/185800-4-2-2.wav,4.0,door_slam,0.0104,clean
bg_factory_urbansound8k_02189,factory,urbansound8k,185801-4-0-0.wav,freesound_185801,data/raw/urbansound8k/UrbanSound8K/audio/fold3/185801-4-0-0.wav,4.0,glass_breaking,0.0173,clean
bg_factory_urbansound8k_02190,factory,urbansound8k,185801-4-0-1.wav,freesound_185801,data/raw/urbansound8k/UrbanSound8K/audio/fold3/185801-4-0-1.wav,4.0,door_slam,0.0224,clean
bg_factory_urbansound8k_02191,factory,urbansound8k,185801-4-0-2.wav,freesound_185801,data/raw/urbansound8k/UrbanSound8K/audio/fold3/185801-4-0-2.wav,4.0,door_slam,0.0152,clean
bg_factory_urbansound8k_02201,factory,urbansound8k,187920-7-2-0.wav,freesound_187920,data/raw/urbansound8k/UrbanSound8K/audio/fold5/187920-7-2-0.wav,1.436,gunshot,0.0187,clean
bg_factory_urbansound8k_02202,factory,urbansound8k,188824-7-0-0.wav,freesound_188824,data/raw/urbansound8k/UrbanSound8K/audio/fold3/188824-7-0-0.wav,1.37,gunshot,0.0058,clean
bg_factory_urbansound8k_02203,factory,urbansound8k,188824-7-1-0.wav,freesound_188824,data/raw/urbansound8k/UrbanSound8K/audio/fold3/188824-7-1-0.wav,1.31,gunshot,0.0073,clean
bg_factory_urbansound8k_02204,factory,urbansound8k,188824-7-10-0.wav,freesound_188824,data/raw/urbansound8k/UrbanSound8K/audio/fold3/188824-7-10-0.wav,0.936,door_slam,0.0043,clean
