file_id,area_type,source_group_id,occurrence,so_lat,dai_sec,kieu,giay_lap
bgc_school_tau_airport-milan-1061_bg_school_tau2019_00187,school,tau_airport-milan-1061,bg_school_tau2019_00187,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-milan-1061_bg_school_tau2019_00224,school,tau_airport-milan-1061,bg_school_tau2019_00224,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-milan-1061_bg_school_tau2019_00281,school,tau_airport-milan-1061,bg_school_tau2019_00281,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-milan-1061_bg_school_tau2019_00348,school,tau_airport-milan-1061,bg_school_tau2019_00348,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-milan-1061_bg_school_tau2019_00354,school,tau_airport-milan-1061,bg_school_tau2019_00354,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-milan-1061_bg_school_tau2019_00368,school,tau_airport-milan-1061,bg_school_tau2019_00368,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-milan-1061_bg_school_tau2019_00372,school,tau_airport-milan-1061,bg_school_tau2019_00372,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-milan-1061_bg_school_tau2019_00387,school,tau_airport-milan-1061,bg_school_tau2019_00387,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-milan-1061_bg_school_tau2019_00405,school,tau_airport-milan-1061,bg_school_tau2019_00405,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-milan-1061_bg_school_tau2019_00409,school,tau_airport-milan-1061,bg_school_tau2019_00409,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-milan-1061_bg_school_tau2019_00416,school,tau_airport-milan-1061,bg_school_tau2019_00416,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-milan-1089_bg_school_tau2019_00011,school,tau_airport-milan-1089,bg_school_tau2019_00011,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-milan-1089_bg_school_tau2019_00032,school,tau_airport-milan-1089,bg_school_tau2019_00032,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-milan-1089_bg_school_tau2019_00035,school,tau_airport-milan-1089,bg_school_tau2019_00035,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-milan-1089_bg_school_tau2019_00040,school,tau_airport-milan-1089,bg_school_tau2019_00040,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-milan-1089_bg_school_tau2019_00053,school,tau_airport-milan-1089,bg_school_tau2019_00053,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-milan-1089_bg_school_tau2019_00058,school,tau_airport-milan-1089,bg_school_tau2019_00058,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-milan-1089_bg_school_tau2019_00060,school,tau_airport-milan-1089,bg_school_tau2019_00060,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-milan-1089_bg_school_tau2019_00077,school,tau_airport-milan-1089,bg_school_tau2019_00077,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-milan-1089_bg_school_tau2019_00098,school,tau_airport-milan-1089,bg_school_tau2019_00098,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-milan-1089_bg_school_tau2019_00110,school,tau_airport-milan-1089,bg_school_tau2019_00110,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-milan-1089_bg_school_tau2019_00111,school,tau_airport-milan-1089,bg_school_tau2019_00111,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-milan-1089_bg_school_tau2019_00127,school,tau_airport-milan-1089,bg_school_tau2019_00127,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-milan-1089_bg_school_tau2019_00151,school,tau_airport-milan-1089,bg_school_tau2019_00151,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-milan-1089_bg_school_tau2019_00171,school,tau_airport-milan-1089,bg_school_tau2019_00171,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-milan-1089_bg_school_tau2019_00178,school,tau_airport-milan-1089,bg_school_tau2019_00178,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-milan-1089_bg_school_tau2019_00184,school,tau_airport-milan-1089,bg_school_tau2019_00184,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-milan-1089_bg_school_tau2019_00204,school,tau_airport-milan-1089,bg_school_tau2019_00204,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-milan-1089_bg_school_tau2019_00214,school,tau_airport-milan-1089,bg_school_tau2019_00214,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-milan-1089_bg_school_tau2019_00215,school,tau_airport-milan-1089,bg_school_tau2019_00215,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-milan-1089_bg_school_tau2019_00245,school,tau_airport-milan-1089,bg_school_tau2019_00245,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-milan-1089_bg_school_tau2019_00253,school,tau_airport-milan-1089,bg_school_tau2019_00253,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-milan-1089_bg_school_tau2019_00259,school,tau_airport-milan-1089,bg_school_tau2019_00259,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-milan-1089_bg_school_tau2019_00293,school,tau_airport-milan-1089,bg_school_tau2019_00293,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-milan-1089_bg_school_tau2019_00324,school,tau_airport-milan-1089,bg_school_tau2019_00324,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-milan-1089_bg_school_tau2019_00345,school,tau_airport-milan-1089,bg_school_tau2019_00345,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-milan-1089_bg_school_tau2019_00367,school,tau_airport-milan-1089,bg_school_tau2019_00367,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-milan-1089_bg_school_tau2019_00370,school,tau_airport-milan-1089,bg_school_tau2019_00370,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-milan-1089_bg_school_tau2019_00402,school,tau_airport-milan-1089,bg_school_tau2019_00402,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-milan-1108_bg_school_tau2019_00019,school,tau_airport-milan-1108,bg_school_tau2019_00019,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-milan-1108_bg_school_tau2019_00086,school,tau_airport-milan-1108,bg_school_tau2019_00086,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-milan-1108_bg_school_tau2019_00112,school,tau_airport-milan-1108,bg_school_tau2019_00112,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-milan-1108_bg_school_tau2019_00114,school,tau_airport-milan-1108,bg_school_tau2019_00114,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-milan-1108_bg_school_tau2019_00137,school,tau_airport-milan-1108,bg_school_tau2019_00137,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-milan-1108_bg_school_tau2019_00148,school,tau_airport-milan-1108,bg_school_tau2019_00148,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-milan-1108_bg_school_tau2019_00162,school,tau_airport-milan-1108,bg_school_tau2019_00162,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-milan-1108_bg_school_tau2019_00165,school,tau_airport-milan-1108,bg_school_tau2019_00165,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-milan-1108_bg_school_tau2019_00176,school,tau_airport-milan-1108,bg_school_tau2019_00176,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-milan-1108_bg_school_tau2019_00190,school,tau_airport-milan-1108,bg_school_tau2019_00190,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-milan-1108_bg_school_tau2019_00192,school,tau_airport-milan-1108,bg_school_tau2019_00192,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-milan-1108_bg_school_tau2019_00199,school,tau_airport-milan-1108,bg_school_tau2019_00199,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-milan-1108_bg_school_tau2019_00200,school,tau_airport-milan-1108,bg_school_tau2019_00200,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-milan-1108_bg_school_tau2019_00205,school,tau_airport-milan-1108,bg_school_tau2019_00205,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-milan-1108_bg_school_tau2019_00207,school,tau_airport-milan-1108,bg_school_tau2019_00207,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-milan-1108_bg_school_tau2019_00219,school,tau_airport-milan-1108,bg_school_tau2019_00219,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-milan-1108_bg_school_tau2019_00240,school,tau_airport-milan-1108,bg_school_tau2019_00240,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-milan-1108_bg_school_tau2019_00258,school,tau_airport-milan-1108,bg_school_tau2019_00258,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-milan-1108_bg_school_tau2019_00276,school,tau_airport-milan-1108,bg_school_tau2019_00276,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-milan-1108_bg_school_tau2019_00289,school,tau_airport-milan-1108,bg_school_tau2019_00289,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-milan-1108_bg_school_tau2019_00312,school,tau_airport-milan-1108,bg_school_tau2019_00312,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-milan-1108_bg_school_tau2019_00323,school,tau_airport-milan-1108,bg_school_tau2019_00323,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-milan-1108_bg_school_tau2019_00325,school,tau_airport-milan-1108,bg_school_tau2019_00325,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-milan-1108_bg_school_tau2019_00326,school,tau_airport-milan-1108,bg_school_tau2019_00326,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-milan-1108_bg_school_tau2019_00340,school,tau_airport-milan-1108,bg_school_tau2019_00340,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-milan-1108_bg_school_tau2019_00351,school,tau_airport-milan-1108,bg_school_tau2019_00351,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-milan-1108_bg_school_tau2019_00363,school,tau_airport-milan-1108,bg_school_tau2019_00363,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-milan-1108_bg_school_tau2019_00380,school,tau_airport-milan-1108,bg_school_tau2019_00380,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-milan-1108_bg_school_tau2019_00382,school,tau_airport-milan-1108,bg_school_tau2019_00382,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-milan-1108_bg_school_tau2019_00397,school,tau_airport-milan-1108,bg_school_tau2019_00397,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-milan-1108_bg_school_tau2019_00418,school,tau_airport-milan-1108,bg_school_tau2019_00418,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-milan-1172_bg_school_tau2019_00421,school,tau_airport-milan-1172,bg_school_tau2019_00421,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-milan-1172_bg_school_tau2019_00430,school,tau_airport-milan-1172,bg_school_tau2019_00430,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-milan-1172_bg_school_tau2019_00432,school,tau_airport-milan-1172,bg_school_tau2019_00432,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-milan-1172_bg_school_tau2019_00448,school,tau_airport-milan-1172,bg_school_tau2019_00448,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-milan-1172_bg_school_tau2019_00451,school,tau_airport-milan-1172,bg_school_tau2019_00451,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-milan-1172_bg_school_tau2019_00463,school,tau_airport-milan-1172,bg_school_tau2019_00463,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-milan-1172_bg_school_tau2019_00466,school,tau_airport-milan-1172,bg_school_tau2019_00466,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-milan-1172_bg_school_tau2019_00470,school,tau_airport-milan-1172,bg_school_tau2019_00470,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-milan-1172_bg_school_tau2019_00471,school,tau_airport-milan-1172,bg_school_tau2019_00471,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-milan-1172_bg_school_tau2019_00473,school,tau_airport-milan-1172,bg_school_tau2019_00473,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-milan-1172_bg_school_tau2019_00481,school,tau_airport-milan-1172,bg_school_tau2019_00481,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-milan-1172_bg_school_tau2019_00482,school,tau_airport-milan-1172,bg_school_tau2019_00482,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-milan-1172_bg_school_tau2019_00492,school,tau_airport-milan-1172,bg_school_tau2019_00492,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-milan-1172_bg_school_tau2019_00495,school,tau_airport-milan-1172,bg_school_tau2019_00495,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-milan-1172_bg_school_tau2019_00501,school,tau_airport-milan-1172,bg_school_tau2019_00501,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-milan-1172_bg_school_tau2019_00507,school,tau_airport-milan-1172,bg_school_tau2019_00507,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-milan-1172_bg_school_tau2019_00511,school,tau_airport-milan-1172,bg_school_tau2019_00511,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-milan-1172_bg_school_tau2019_00518,school,tau_airport-milan-1172,bg_school_tau2019_00518,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-milan-1172_bg_school_tau2019_00521,school,tau_airport-milan-1172,bg_school_tau2019_00521,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-milan-1172_bg_school_tau2019_00522,school,tau_airport-milan-1172,bg_school_tau2019_00522,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-milan-1172_bg_school_tau2019_00524,school,tau_airport-milan-1172,bg_school_tau2019_00524,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-milan-1172_bg_school_tau2019_00531,school,tau_airport-milan-1172,bg_school_tau2019_00531,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-milan-1172_bg_school_tau2019_00532,school,tau_airport-milan-1172,bg_school_tau2019_00532,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-milan-1172_bg_school_tau2019_00542,school,tau_airport-milan-1172,bg_school_tau2019_00542,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-milan-1172_bg_school_tau2019_00543,school,tau_airport-milan-1172,bg_school_tau2019_00543,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-milan-1172_bg_school_tau2019_00548,school,tau_airport-milan-1172,bg_school_tau2019_00548,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-milan-1172_bg_school_tau2019_00550,school,tau_airport-milan-1172,bg_school_tau2019_00550,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-milan-1172_bg_school_tau2019_00561,school,tau_airport-milan-1172,bg_school_tau2019_00561,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-milan-1172_bg_school_tau2019_00568,school,tau_airport-milan-1172,bg_school_tau2019_00568,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-milan-1172_bg_school_tau2019_00571,school,tau_airport-milan-1172,bg_school_tau2019_00571,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-paris-206_bg_school_tau2019_01290,school,tau_airport-paris-206,bg_school_tau2019_01290,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-paris-206_bg_school_tau2019_01291,school,tau_airport-paris-206,bg_school_tau2019_01291,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-paris-206_bg_school_tau2019_01292,school,tau_airport-paris-206,bg_school_tau2019_01292,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-paris-206_bg_school_tau2019_01293,school,tau_airport-paris-206,bg_school_tau2019_01293,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-paris-206_bg_school_tau2019_01294,school,tau_airport-paris-206,bg_school_tau2019_01294,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-paris-206_bg_school_tau2019_01295,school,tau_airport-paris-206,bg_school_tau2019_01295,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-paris-206_bg_school_tau2019_01296,school,tau_airport-paris-206,bg_school_tau2019_01296,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-paris-206_bg_school_tau2019_01297,school,tau_airport-paris-206,bg_school_tau2019_01297,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-paris-206_bg_school_tau2019_01298,school,tau_airport-paris-206,bg_school_tau2019_01298,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-paris-206_bg_school_tau2019_01299,school,tau_airport-paris-206,bg_school_tau2019_01299,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-paris-206_bg_school_tau2019_01300,school,tau_airport-paris-206,bg_school_tau2019_01300,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-paris-206_bg_school_tau2019_01301,school,tau_airport-paris-206,bg_school_tau2019_01301,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-paris-206_bg_school_tau2019_01302,school,tau_airport-paris-206,bg_school_tau2019_01302,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-paris-206_bg_school_tau2019_01303,school,tau_airport-paris-206,bg_school_tau2019_01303,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-paris-206_bg_school_tau2019_01304,school,tau_airport-paris-206,bg_school_tau2019_01304,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-paris-206_bg_school_tau2019_01305,school,tau_airport-paris-206,bg_school_tau2019_01305,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-paris-206_bg_school_tau2019_01306,school,tau_airport-paris-206,bg_school_tau2019_01306,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-paris-206_bg_school_tau2019_01307,school,tau_airport-paris-206,bg_school_tau2019_01307,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-paris-206_bg_school_tau2019_01308,school,tau_airport-paris-206,bg_school_tau2019_01308,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-paris-206_bg_school_tau2019_01309,school,tau_airport-paris-206,bg_school_tau2019_01309,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-paris-206_bg_school_tau2019_01310,school,tau_airport-paris-206,bg_school_tau2019_01310,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-paris-206_bg_school_tau2019_01311,school,tau_airport-paris-206,bg_school_tau2019_01311,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-paris-206_bg_school_tau2019_01312,school,tau_airport-paris-206,bg_school_tau2019_01312,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-paris-206_bg_school_tau2019_01313,school,tau_airport-paris-206,bg_school_tau2019_01313,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-paris-206_bg_school_tau2019_01314,school,tau_airport-paris-206,bg_school_tau2019_01314,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-paris-206_bg_school_tau2019_01315,school,tau_airport-paris-206,bg_school_tau2019_01315,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-paris-206_bg_school_tau2019_01316,school,tau_airport-paris-206,bg_school_tau2019_01316,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-paris-206_bg_school_tau2019_01317,school,tau_airport-paris-206,bg_school_tau2019_01317,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-paris-206_bg_school_tau2019_01318,school,tau_airport-paris-206,bg_school_tau2019_01318,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-paris-206_bg_school_tau2019_01319,school,tau_airport-paris-206,bg_school_tau2019_01319,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-paris-206_bg_school_tau2019_01320,school,tau_airport-paris-206,bg_school_tau2019_01320,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-paris-206_bg_school_tau2019_01321,school,tau_airport-paris-206,bg_school_tau2019_01321,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-paris-206_bg_school_tau2019_01322,school,tau_airport-paris-206,bg_school_tau2019_01322,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-paris-206_bg_school_tau2019_01323,school,tau_airport-paris-206,bg_school_tau2019_01323,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-paris-206_bg_school_tau2019_01324,school,tau_airport-paris-206,bg_school_tau2019_01324,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-paris-206_bg_school_tau2019_01325,school,tau_airport-paris-206,bg_school_tau2019_01325,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-paris-206_bg_school_tau2019_01326,school,tau_airport-paris-206,bg_school_tau2019_01326,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-paris-206_bg_school_tau2019_01327,school,tau_airport-paris-206,bg_school_tau2019_01327,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-paris-206_bg_school_tau2019_01328,school,tau_airport-paris-206,bg_school_tau2019_01328,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-paris-206_bg_school_tau2019_01329,school,tau_airport-paris-206,bg_school_tau2019_01329,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-paris-206_bg_school_tau2019_01330,school,tau_airport-paris-206,bg_school_tau2019_01330,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-paris-206_bg_school_tau2019_01331,school,tau_airport-paris-206,bg_school_tau2019_01331,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-paris-206_bg_school_tau2019_01332,school,tau_airport-paris-206,bg_school_tau2019_01332,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-paris-206_bg_school_tau2019_01333,school,tau_airport-paris-206,bg_school_tau2019_01333,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-paris-206_bg_school_tau2019_01334,school,tau_airport-paris-206,bg_school_tau2019_01334,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-paris-7_bg_school_tau2019_00883,school,tau_airport-paris-7,bg_school_tau2019_00883,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-paris-7_bg_school_tau2019_00886,school,tau_airport-paris-7,bg_school_tau2019_00886,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-paris-7_bg_school_tau2019_00888,school,tau_airport-paris-7,bg_school_tau2019_00888,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-paris-7_bg_school_tau2019_00889,school,tau_airport-paris-7,bg_school_tau2019_00889,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-paris-7_bg_school_tau2019_00890,school,tau_airport-paris-7,bg_school_tau2019_00890,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-paris-7_bg_school_tau2019_00892,school,tau_airport-paris-7,bg_school_tau2019_00892,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-paris-7_bg_school_tau2019_00893,school,tau_airport-paris-7,bg_school_tau2019_00893,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-paris-7_bg_school_tau2019_00894,school,tau_airport-paris-7,bg_school_tau2019_00894,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-paris-7_bg_school_tau2019_00895,school,tau_airport-paris-7,bg_school_tau2019_00895,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-paris-7_bg_school_tau2019_00896,school,tau_airport-paris-7,bg_school_tau2019_00896,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-paris-7_bg_school_tau2019_00897,school,tau_airport-paris-7,bg_school_tau2019_00897,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-paris-7_bg_school_tau2019_00898,school,tau_airport-paris-7,bg_school_tau2019_00898,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-paris-7_bg_school_tau2019_00899,school,tau_airport-paris-7,bg_school_tau2019_00899,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-paris-7_bg_school_tau2019_00900,school,tau_airport-paris-7,bg_school_tau2019_00900,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-paris-7_bg_school_tau2019_00901,school,tau_airport-paris-7,bg_school_tau2019_00901,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-paris-7_bg_school_tau2019_00902,school,tau_airport-paris-7,bg_school_tau2019_00902,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-paris-7_bg_school_tau2019_00903,school,tau_airport-paris-7,bg_school_tau2019_00903,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-paris-7_bg_school_tau2019_00905,school,tau_airport-paris-7,bg_school_tau2019_00905,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-paris-7_bg_school_tau2019_00906,school,tau_airport-paris-7,bg_school_tau2019_00906,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-paris-7_bg_school_tau2019_00908,school,tau_airport-paris-7,bg_school_tau2019_00908,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-paris-7_bg_school_tau2019_00909,school,tau_airport-paris-7,bg_school_tau2019_00909,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-paris-7_bg_school_tau2019_00911,school,tau_airport-paris-7,bg_school_tau2019_00911,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-paris-7_bg_school_tau2019_00912,school,tau_airport-paris-7,bg_school_tau2019_00912,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-paris-7_bg_school_tau2019_00913,school,tau_airport-paris-7,bg_school_tau2019_00913,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-paris-7_bg_school_tau2019_00915,school,tau_airport-paris-7,bg_school_tau2019_00915,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-paris-7_bg_school_tau2019_00916,school,tau_airport-paris-7,bg_school_tau2019_00916,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-paris-7_bg_school_tau2019_00917,school,tau_airport-paris-7,bg_school_tau2019_00917,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-paris-7_bg_school_tau2019_00918,school,tau_airport-paris-7,bg_school_tau2019_00918,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-paris-7_bg_school_tau2019_00919,school,tau_airport-paris-7,bg_school_tau2019_00919,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-paris-7_bg_school_tau2019_00921,school,tau_airport-paris-7,bg_school_tau2019_00921,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-paris-7_bg_school_tau2019_00922,school,tau_airport-paris-7,bg_school_tau2019_00922,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-paris-7_bg_school_tau2019_00923,school,tau_airport-paris-7,bg_school_tau2019_00923,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-paris-7_bg_school_tau2019_00924,school,tau_airport-paris-7,bg_school_tau2019_00924,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-paris-7_bg_school_tau2019_00925,school,tau_airport-paris-7,bg_school_tau2019_00925,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-paris-7_bg_school_tau2019_00926,school,tau_airport-paris-7,bg_school_tau2019_00926,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-paris-7_bg_school_tau2019_00927,school,tau_airport-paris-7,bg_school_tau2019_00927,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-paris-7_bg_school_tau2019_00928,school,tau_airport-paris-7,bg_school_tau2019_00928,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-paris-8_bg_school_tau2019_00929,school,tau_airport-paris-8,bg_school_tau2019_00929,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-paris-8_bg_school_tau2019_00930,school,tau_airport-paris-8,bg_school_tau2019_00930,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-paris-8_bg_school_tau2019_00931,school,tau_airport-paris-8,bg_school_tau2019_00931,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-paris-8_bg_school_tau2019_00932,school,tau_airport-paris-8,bg_school_tau2019_00932,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-paris-8_bg_school_tau2019_00933,school,tau_airport-paris-8,bg_school_tau2019_00933,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-paris-8_bg_school_tau2019_00934,school,tau_airport-paris-8,bg_school_tau2019_00934,1,10.0,lien_tuc,0.0
