file_id,class_id,source_dataset,onset,offset,duration_bank,provenance,path_bank
fsd50k_alarm_bell_31fdd42a,alarm_bell,fsd50k,0.0,2.659,2.659,auto_accept,data/banks/foreground/alarm_bell/fsd50k_alarm_bell_31fdd42a.wav
fsd50k_alarm_bell_34a16479,alarm_bell,fsd50k,0.22,2.019,1.799,auto_accept,data/banks/foreground/alarm_bell/fsd50k_alarm_bell_34a16479.wav
fsd50k_alarm_bell_366e4163,alarm_bell,fsd50k,0.0,1.401,1.401,auto_accept,data/banks/foreground/alarm_bell/fsd50k_alarm_bell_366e4163.wav
fsd50k_alarm_bell_36f7de3c,alarm_bell,fsd50k,0.0,1.379,1.379,auto_accept,data/banks/foreground/alarm_bell/fsd50k_alarm_bell_36f7de3c.wav
fsd50k_alarm_bell_3c36f091,alarm_bell,fsd50k,0.22,2.019,1.799,auto_accept,data/banks/foreground/alarm_bell/fsd50k_alarm_bell_3c36f091.wav
fsd50k_alarm_bell_3cd27024,alarm_bell,fsd50k,0.0,1.06,1.06,auto_accept,data/banks/foreground/alarm_bell/fsd50k_alarm_bell_3cd27024.wav
fsd50k_alarm_bell_3f2a8981,alarm_bell,fsd50k,11.097,25.214,14.117,auto_accept,data/banks/foreground/alarm_bell/fsd50k_alarm_bell_3f2a8981.wav
fsd50k_alarm_bell_41f2099a,alarm_bell,fsd50k,0.0,7.138,7.138,auto_accept,data/banks/foreground/alarm_bell/fsd50k_alarm_bell_41f2099a.wav
fsd50k_alarm_bell_428f2b8e,alarm_bell,fsd50k,1.499,3.618,2.119,auto_accept,data/banks/foreground/alarm_bell/fsd50k_alarm_bell_428f2b8e.wav
fsd50k_alarm_bell_4766cec0,alarm_bell,fsd50k,0.219,2.654,2.435,auto_accept,data/banks/foreground/alarm_bell/fsd50k_alarm_bell_4766cec0.wav
fsd50k_alarm_bell_487da817,alarm_bell,fsd50k,0.0,1.059,1.059,auto_accept,data/banks/foreground/alarm_bell/fsd50k_alarm_bell_487da817.wav
fsd50k_alarm_bell_4b7d45e2,alarm_bell,fsd50k,0.0,1.378,1.378,auto_accept,data/banks/foreground/alarm_bell/fsd50k_alarm_bell_4b7d45e2.wav
fsd50k_alarm_bell_4cf757a7,alarm_bell,fsd50k,6.934,8.413,1.479,auto_accept,data/banks/foreground/alarm_bell/fsd50k_alarm_bell_4cf757a7.wav
fsd50k_alarm_bell_4cfc6a67,alarm_bell,fsd50k,0.0,12.323,12.323,auto_accept,data/banks/foreground/alarm_bell/fsd50k_alarm_bell_4cfc6a67.wav
fsd50k_alarm_bell_54373b2b,alarm_bell,fsd50k,0.859,2.658,1.799,auto_accept,data/banks/foreground/alarm_bell/fsd50k_alarm_bell_54373b2b.wav
fsd50k_alarm_bell_5997efee,alarm_bell,fsd50k,0.22,4.256,4.036,auto_accept,data/banks/foreground/alarm_bell/fsd50k_alarm_bell_5997efee.wav
fsd50k_alarm_bell_5a58927a,alarm_bell,fsd50k,8.537,11.936,3.399,auto_accept,data/banks/foreground/alarm_bell/fsd50k_alarm_bell_5a58927a.wav
fsd50k_alarm_bell_60fd571b,alarm_bell,fsd50k,0.0,1.38,1.38,auto_accept,data/banks/foreground/alarm_bell/fsd50k_alarm_bell_60fd571b.wav
fsd50k_alarm_bell_664f5c3a,alarm_bell,fsd50k,0.0,1.378,1.378,auto_accept,data/banks/foreground/alarm_bell/fsd50k_alarm_bell_664f5c3a.wav
fsd50k_alarm_bell_691ddf85,alarm_bell,fsd50k,3.099,10.017,6.918,auto_accept,data/banks/foreground/alarm_bell/fsd50k_alarm_bell_691ddf85.wav
fsd50k_alarm_bell_6b452661,alarm_bell,fsd50k,2.139,5.217,3.078,auto_accept,data/banks/foreground/alarm_bell/fsd50k_alarm_bell_6b452661.wav
fsd50k_alarm_bell_6c9aa125,alarm_bell,fsd50k,0.0,1.058,1.058,auto_accept,data/banks/foreground/alarm_bell/fsd50k_alarm_bell_6c9aa125.wav
fsd50k_alarm_bell_6d3351a7,alarm_bell,fsd50k,1.819,4.577,2.758,auto_accept,data/banks/foreground/alarm_bell/fsd50k_alarm_bell_6d3351a7.wav
fsd50k_alarm_bell_717ebe30,alarm_bell,fsd50k,0.0,1.016,1.016,auto_accept,data/banks/foreground/alarm_bell/fsd50k_alarm_bell_717ebe30.wav
fsd50k_alarm_bell_72b9e5d4,alarm_bell,fsd50k,0.859,2.019,1.16,auto_accept,data/banks/foreground/alarm_bell/fsd50k_alarm_bell_72b9e5d4.wav
fsd50k_alarm_bell_72eeba0b,alarm_bell,fsd50k,0.0,1.698,1.698,auto_accept,data/banks/foreground/alarm_bell/fsd50k_alarm_bell_72eeba0b.wav
fsd50k_alarm_bell_7377b639,alarm_bell,fsd50k,0.0,1.375,1.375,auto_accept,data/banks/foreground/alarm_bell/fsd50k_alarm_bell_7377b639.wav
fsd50k_alarm_bell_750016ab,alarm_bell,fsd50k,1.5,2.98,1.48,auto_accept,data/banks/foreground/alarm_bell/fsd50k_alarm_bell_750016ab.wav
fsd50k_alarm_bell_75fcc459,alarm_bell,fsd50k,0.0,1.059,1.059,auto_accept,data/banks/foreground/alarm_bell/fsd50k_alarm_bell_75fcc459.wav
fsd50k_alarm_bell_77e300ec,alarm_bell,fsd50k,0.0,3.98,3.98,auto_accept,data/banks/foreground/alarm_bell/fsd50k_alarm_bell_77e300ec.wav
fsd50k_alarm_bell_79285e4c,alarm_bell,fsd50k,0.0,1.06,1.06,auto_accept,data/banks/foreground/alarm_bell/fsd50k_alarm_bell_79285e4c.wav
fsd50k_alarm_bell_80e7242e,alarm_bell,fsd50k,0.0,2.464,2.464,auto_accept,data/banks/foreground/alarm_bell/fsd50k_alarm_bell_80e7242e.wav
fsd50k_alarm_bell_81056970,alarm_bell,fsd50k,0.0,1.06,1.06,auto_accept,data/banks/foreground/alarm_bell/fsd50k_alarm_bell_81056970.wav
fsd50k_alarm_bell_810bc4d1,alarm_bell,fsd50k,0.0,1.059,1.059,auto_accept,data/banks/foreground/alarm_bell/fsd50k_alarm_bell_810bc4d1.wav
fsd50k_alarm_bell_83547935,alarm_bell,fsd50k,9.817,12.257,2.44,auto_accept,data/banks/foreground/alarm_bell/fsd50k_alarm_bell_83547935.wav
fsd50k_alarm_bell_874a49c9,alarm_bell,fsd50k,0.22,1.699,1.479,auto_accept,data/banks/foreground/alarm_bell/fsd50k_alarm_bell_874a49c9.wav
fsd50k_alarm_bell_87897662,alarm_bell,fsd50k,0.0,1.054,1.054,auto_accept,data/banks/foreground/alarm_bell/fsd50k_alarm_bell_87897662.wav
fsd50k_alarm_bell_8b2c33af,alarm_bell,fsd50k,0.0,1.378,1.378,auto_accept,data/banks/foreground/alarm_bell/fsd50k_alarm_bell_8b2c33af.wav
fsd50k_alarm_bell_919fa6e1,alarm_bell,fsd50k,0.0,1.38,1.38,auto_accept,data/banks/foreground/alarm_bell/fsd50k_alarm_bell_919fa6e1.wav
fsd50k_alarm_bell_974f226d,alarm_bell,fsd50k,0.219,3.554,3.335,auto_accept,data/banks/foreground/alarm_bell/fsd50k_alarm_bell_974f226d.wav
fsd50k_alarm_bell_a61b98ba,alarm_bell,fsd50k,2.459,6.498,4.039,auto_accept,data/banks/foreground/alarm_bell/fsd50k_alarm_bell_a61b98ba.wav
fsd50k_alarm_bell_a7a040be,alarm_bell,fsd50k,0.0,1.374,1.374,auto_accept,data/banks/foreground/alarm_bell/fsd50k_alarm_bell_a7a040be.wav
fsd50k_alarm_bell_b099e93b,alarm_bell,fsd50k,0.0,1.379,1.379,auto_accept,data/banks/foreground/alarm_bell/fsd50k_alarm_bell_b099e93b.wav
fsd50k_alarm_bell_b4b61f97,alarm_bell,fsd50k,3.736,5.214,1.478,auto_accept,data/banks/foreground/alarm_bell/fsd50k_alarm_bell_b4b61f97.wav
fsd50k_alarm_bell_b6dc5fe0,alarm_bell,fsd50k,3.417,5.215,1.798,auto_accept,data/banks/foreground/alarm_bell/fsd50k_alarm_bell_b6dc5fe0.wav
fsd50k_alarm_bell_b798e6a1,alarm_bell,fsd50k,0.0,0.3,0.3,auto_accept,data/banks/foreground/alarm_bell/fsd50k_alarm_bell_b798e6a1.wav
fsd50k_alarm_bell_b81b73c5,alarm_bell,fsd50k,0.0,3.932,3.932,auto_accept,data/banks/foreground/alarm_bell/fsd50k_alarm_bell_b81b73c5.wav
fsd50k_alarm_bell_be9a22e2,alarm_bell,fsd50k,0.0,4.286,4.286,auto_accept,data/banks/foreground/alarm_bell/fsd50k_alarm_bell_be9a22e2.wav
fsd50k_alarm_bell_bf438437,alarm_bell,fsd50k,0.0,1.379,1.379,auto_accept,data/banks/foreground/alarm_bell/fsd50k_alarm_bell_bf438437.wav
fsd50k_alarm_bell_c3cb5ac1,alarm_bell,fsd50k,0.0,1.375,1.375,auto_accept,data/banks/foreground/alarm_bell/fsd50k_alarm_bell_c3cb5ac1.wav
fsd50k_alarm_bell_c54b4725,alarm_bell,fsd50k,0.0,2.55,2.55,auto_accept,data/banks/foreground/alarm_bell/fsd50k_alarm_bell_c54b4725.wav
fsd50k_alarm_bell_c9cc7fc3,alarm_bell,fsd50k,0.0,8.095,8.095,auto_accept,data/banks/foreground/alarm_bell/fsd50k_alarm_bell_c9cc7fc3.wav
fsd50k_alarm_bell_c9e90f47,alarm_bell,fsd50k,1.82,2.98,1.16,auto_accept,data/banks/foreground/alarm_bell/fsd50k_alarm_bell_c9e90f47.wav
fsd50k_alarm_bell_cbee8f50,alarm_bell,fsd50k,0.0,1.058,1.058,auto_accept,data/banks/foreground/alarm_bell/fsd50k_alarm_bell_cbee8f50.wav
fsd50k_alarm_bell_cc50bea5,alarm_bell,fsd50k,2.138,5.216,3.078,auto_accept,data/banks/foreground/alarm_bell/fsd50k_alarm_bell_cc50bea5.wav
fsd50k_alarm_bell_cc9e3a0c,alarm_bell,fsd50k,12.698,16.097,3.399,auto_accept,data/banks/foreground/alarm_bell/fsd50k_alarm_bell_cc9e3a0c.wav
fsd50k_alarm_bell_ce90b32e,alarm_bell,fsd50k,0.219,1.697,1.478,auto_accept,data/banks/foreground/alarm_bell/fsd50k_alarm_bell_ce90b32e.wav
fsd50k_alarm_bell_d07d8b7f,alarm_bell,fsd50k,0.0,1.373,1.373,auto_accept,data/banks/foreground/alarm_bell/fsd50k_alarm_bell_d07d8b7f.wav
fsd50k_alarm_bell_d3ded327,alarm_bell,fsd50k,0.22,2.018,1.798,auto_accept,data/banks/foreground/alarm_bell/fsd50k_alarm_bell_d3ded327.wav
fsd50k_alarm_bell_d6458893,alarm_bell,fsd50k,0.0,1.7,1.7,auto_accept,data/banks/foreground/alarm_bell/fsd50k_alarm_bell_d6458893.wav
fsd50k_alarm_bell_d755a905,alarm_bell,fsd50k,0.0,1.696,1.696,auto_accept,data/banks/foreground/alarm_bell/fsd50k_alarm_bell_d755a905.wav
fsd50k_alarm_bell_dd259877,alarm_bell,fsd50k,1.498,2.657,1.159,auto_accept,data/banks/foreground/alarm_bell/fsd50k_alarm_bell_dd259877.wav
fsd50k_alarm_bell_ddb9f4eb,alarm_bell,fsd50k,0.0,1.057,1.057,auto_accept,data/banks/foreground/alarm_bell/fsd50k_alarm_bell_ddb9f4eb.wav
fsd50k_alarm_bell_e0e3b821,alarm_bell,fsd50k,2.78,4.9,2.12,auto_accept,data/banks/foreground/alarm_bell/fsd50k_alarm_bell_e0e3b821.wav
fsd50k_alarm_bell_e11e93c4,alarm_bell,fsd50k,0.0,20.897,20.897,auto_accept,data/banks/foreground/alarm_bell/fsd50k_alarm_bell_e11e93c4.wav
fsd50k_alarm_bell_e30f4b71,alarm_bell,fsd50k,0.0,1.375,1.375,auto_accept,data/banks/foreground/alarm_bell/fsd50k_alarm_bell_e30f4b71.wav
fsd50k_alarm_bell_e326e931,alarm_bell,fsd50k,3.42,7.139,3.719,auto_accept,data/banks/foreground/alarm_bell/fsd50k_alarm_bell_e326e931.wav
fsd50k_alarm_bell_e58430de,alarm_bell,fsd50k,0.0,1.059,1.059,auto_accept,data/banks/foreground/alarm_bell/fsd50k_alarm_bell_e58430de.wav
fsd50k_alarm_bell_e6a1a81e,alarm_bell,fsd50k,0.0,1.379,1.379,auto_accept,data/banks/foreground/alarm_bell/fsd50k_alarm_bell_e6a1a81e.wav
fsd50k_alarm_bell_ede50650,alarm_bell,fsd50k,0.54,2.339,1.799,auto_accept,data/banks/foreground/alarm_bell/fsd50k_alarm_bell_ede50650.wav
fsd50k_alarm_bell_f1c3beee,alarm_bell,fsd50k,0.0,1.06,1.06,auto_accept,data/banks/foreground/alarm_bell/fsd50k_alarm_bell_f1c3beee.wav
fsd50k_alarm_bell_f378a819,alarm_bell,fsd50k,7.578,9.057,1.479,auto_accept,data/banks/foreground/alarm_bell/fsd50k_alarm_bell_f378a819.wav
fsd50k_alarm_bell_f3a126bd,alarm_bell,fsd50k,0.0,1.378,1.378,auto_accept,data/banks/foreground/alarm_bell/fsd50k_alarm_bell_f3a126bd.wav
fsd50k_alarm_bell_f586d79f,alarm_bell,fsd50k,0.0,0.361,0.361,auto_accept,data/banks/foreground/alarm_bell/fsd50k_alarm_bell_f586d79f.wav
fsd50k_alarm_bell_f916efbf,alarm_bell,fsd50k,0.0,1.059,1.059,auto_accept,data/banks/foreground/alarm_bell/fsd50k_alarm_bell_f916efbf.wav
fsd50k_alarm_bell_fa674cfe,alarm_bell,fsd50k,0.22,3.936,3.716,auto_accept,data/banks/foreground/alarm_bell/fsd50k_alarm_bell_fa674cfe.wav
fsd50k_alarm_bell_faa7f1b7,alarm_bell,fsd50k,0.538,2.015,1.477,auto_accept,data/banks/foreground/alarm_bell/fsd50k_alarm_bell_faa7f1b7.wav
fsd50k_alarm_bell_ff135a24,alarm_bell,fsd50k,0.0,2.019,2.019,auto_accept,data/banks/foreground/alarm_bell/fsd50k_alarm_bell_ff135a24.wav
esc50_applause_cheering_0dd59218,applause_cheering,esc50,0.0,2.336,2.336,auto_accept,data/banks/foreground/applause_cheering/esc50_applause_cheering_0dd59218.wav
esc50_applause_cheering_127724ca,applause_cheering,esc50,0.0,5.0,5.0,auto_accept,data/banks/foreground/applause_cheering/esc50_applause_cheering_127724ca.wav
esc50_applause_cheering_13a9c47c,applause_cheering,esc50,0.0,5.0,5.0,auto_accept,data/banks/foreground/applause_cheering/esc50_applause_cheering_13a9c47c.wav
esc50_applause_cheering_18ae26ef,applause_cheering,esc50,0.0,5.0,5.0,auto_accept,data/banks/foreground/applause_cheering/esc50_applause_cheering_18ae26ef.wav
esc50_applause_cheering_20993c74,applause_cheering,esc50,0.0,5.0,5.0,auto_accept,data/banks/foreground/applause_cheering/esc50_applause_cheering_20993c74.wav
esc50_applause_cheering_277d2039,applause_cheering,esc50,0.0,1.058,1.058,auto_accept,data/banks/foreground/applause_cheering/esc50_applause_cheering_277d2039.wav
esc50_applause_cheering_33c1225c,applause_cheering,esc50,0.0,4.571,4.571,auto_accept,data/banks/foreground/applause_cheering/esc50_applause_cheering_33c1225c.wav
esc50_applause_cheering_521fe28d,applause_cheering,esc50,0.0,2.336,2.336,auto_accept,data/banks/foreground/applause_cheering/esc50_applause_cheering_521fe28d.wav
esc50_applause_cheering_61adeef1,applause_cheering,esc50,0.0,1.058,1.058,auto_accept,data/banks/foreground/applause_cheering/esc50_applause_cheering_61adeef1.wav
esc50_applause_cheering_6e1e23f2,applause_cheering,esc50,0.0,5.0,5.0,auto_accept,data/banks/foreground/applause_cheering/esc50_applause_cheering_6e1e23f2.wav
esc50_applause_cheering_73d5f7a9,applause_cheering,esc50,0.0,4.571,4.571,auto_accept,data/banks/foreground/applause_cheering/esc50_applause_cheering_73d5f7a9.wav
esc50_applause_cheering_868e46e5,applause_cheering,esc50,0.0,4.252,4.252,auto_accept,data/banks/foreground/applause_cheering/esc50_applause_cheering_868e46e5.wav
esc50_applause_cheering_97e2141a,applause_cheering,esc50,0.0,2.974,2.974,auto_accept,data/banks/foreground/applause_cheering/esc50_applause_cheering_97e2141a.wav
esc50_applause_cheering_a34f340f,applause_cheering,esc50,0.219,3.613,3.394,auto_accept,data/banks/foreground/applause_cheering/esc50_applause_cheering_a34f340f.wav
esc50_applause_cheering_a91622b0,applause_cheering,esc50,0.0,4.571,4.571,auto_accept,data/banks/foreground/applause_cheering/esc50_applause_cheering_a91622b0.wav
esc50_applause_cheering_b81b94db,applause_cheering,esc50,0.0,2.974,2.974,auto_accept,data/banks/foreground/applause_cheering/esc50_applause_cheering_b81b94db.wav
esc50_applause_cheering_c8641fdb,applause_cheering,esc50,0.0,1.697,1.697,auto_accept,data/banks/foreground/applause_cheering/esc50_applause_cheering_c8641fdb.wav
esc50_applause_cheering_d195bb2e,applause_cheering,esc50,0.219,3.932,3.713,auto_accept,data/banks/foreground/applause_cheering/esc50_applause_cheering_d195bb2e.wav
esc50_applause_cheering_ee4fb4e2,applause_cheering,esc50,0.0,1.058,1.058,auto_accept,data/banks/foreground/applause_cheering/esc50_applause_cheering_ee4fb4e2.wav
esc50_applause_cheering_feac8206,applause_cheering,esc50,0.0,2.655,2.655,auto_accept,data/banks/foreground/applause_cheering/esc50_applause_cheering_feac8206.wav
fsd50k_applause_cheering_07bf90fb,applause_cheering,fsd50k,2.776,6.491,3.715,auto_accept,data/banks/foreground/applause_cheering/fsd50k_applause_cheering_07bf90fb.wav
fsd50k_applause_cheering_09b7b2db,applause_cheering,fsd50k,0.86,17.06,16.2,auto_accept,data/banks/foreground/applause_cheering/fsd50k_applause_cheering_09b7b2db.wav
fsd50k_applause_cheering_15db8440,applause_cheering,fsd50k,1.818,5.214,3.396,auto_accept,data/banks/foreground/applause_cheering/fsd50k_applause_cheering_15db8440.wav
fsd50k_applause_cheering_189b7faa,applause_cheering,fsd50k,0.0,1.38,1.38,auto_accept,data/banks/foreground/applause_cheering/fsd50k_applause_cheering_189b7faa.wav
fsd50k_applause_cheering_1a953585,applause_cheering,fsd50k,0.219,2.815,2.596,auto_accept,data/banks/foreground/applause_cheering/fsd50k_applause_cheering_1a953585.wav
fsd50k_applause_cheering_1b424aec,applause_cheering,fsd50k,0.86,6.178,5.318,auto_accept,data/banks/foreground/applause_cheering/fsd50k_applause_cheering_1b424aec.wav
fsd50k_applause_cheering_1b86cbe4,applause_cheering,fsd50k,3.097,7.134,4.037,auto_accept,data/banks/foreground/applause_cheering/fsd50k_applause_cheering_1b86cbe4.wav
fsd50k_applause_cheering_1cd3e58f,applause_cheering,fsd50k,0.859,4.896,4.037,auto_accept,data/banks/foreground/applause_cheering/fsd50k_applause_cheering_1cd3e58f.wav
fsd50k_applause_cheering_1d34cbef,applause_cheering,fsd50k,0.22,3.615,3.395,auto_accept,data/banks/foreground/applause_cheering/fsd50k_applause_cheering_1d34cbef.wav
fsd50k_applause_cheering_1e1282e3,applause_cheering,fsd50k,2.139,11.615,9.476,auto_accept,data/banks/foreground/applause_cheering/fsd50k_applause_cheering_1e1282e3.wav
fsd50k_applause_cheering_1e1e7522,applause_cheering,fsd50k,0.0,5.532,5.532,auto_accept,data/banks/foreground/applause_cheering/fsd50k_applause_cheering_1e1e7522.wav
fsd50k_applause_cheering_1fad3e57,applause_cheering,fsd50k,0.22,2.977,2.757,auto_accept,data/banks/foreground/applause_cheering/fsd50k_applause_cheering_1fad3e57.wav
fsd50k_applause_cheering_20296bd5,applause_cheering,fsd50k,10.777,14.815,4.038,auto_accept,data/banks/foreground/applause_cheering/fsd50k_applause_cheering_20296bd5.wav
fsd50k_applause_cheering_2136569c,applause_cheering,fsd50k,0.539,6.171,5.632,auto_accept,data/banks/foreground/applause_cheering/fsd50k_applause_cheering_2136569c.wav
fsd50k_applause_cheering_250784bc,applause_cheering,fsd50k,1.499,3.939,2.44,auto_accept,data/banks/foreground/applause_cheering/fsd50k_applause_cheering_250784bc.wav
fsd50k_applause_cheering_280e491b,applause_cheering,fsd50k,1.499,10.334,8.835,auto_accept,data/banks/foreground/applause_cheering/fsd50k_applause_cheering_280e491b.wav
fsd50k_applause_cheering_2868d584,applause_cheering,fsd50k,0.0,1.378,1.378,auto_accept,data/banks/foreground/applause_cheering/fsd50k_applause_cheering_2868d584.wav
fsd50k_applause_cheering_2abc5a36,applause_cheering,fsd50k,4.378,6.817,2.439,auto_accept,data/banks/foreground/applause_cheering/fsd50k_applause_cheering_2abc5a36.wav
fsd50k_applause_cheering_2bc0324b,applause_cheering,fsd50k,0.54,16.415,15.875,auto_accept,data/banks/foreground/applause_cheering/fsd50k_applause_cheering_2bc0324b.wav
fsd50k_applause_cheering_2d5048fd,applause_cheering,fsd50k,1.18,14.816,13.636,auto_accept,data/banks/foreground/applause_cheering/fsd50k_applause_cheering_2d5048fd.wav
fsd50k_applause_cheering_2f9c9d72,applause_cheering,fsd50k,0.86,6.819,5.959,auto_accept,data/banks/foreground/applause_cheering/fsd50k_applause_cheering_2f9c9d72.wav
fsd50k_applause_cheering_317ebcc5,applause_cheering,fsd50k,2.138,7.454,5.316,auto_accept,data/banks/foreground/applause_cheering/fsd50k_applause_cheering_317ebcc5.wav
fsd50k_applause_cheering_31b27573,applause_cheering,fsd50k,0.858,2.656,1.798,auto_accept,data/banks/foreground/applause_cheering/fsd50k_applause_cheering_31b27573.wav
fsd50k_applause_cheering_3346afa8,applause_cheering,fsd50k,0.0,4.895,4.895,auto_accept,data/banks/foreground/applause_cheering/fsd50k_applause_cheering_3346afa8.wav
fsd50k_applause_cheering_33afc258,applause_cheering,fsd50k,0.54,16.419,15.879,auto_accept,data/banks/foreground/applause_cheering/fsd50k_applause_cheering_33afc258.wav
fsd50k_applause_cheering_3b20bc01,applause_cheering,fsd50k,5.978,8.097,2.119,auto_accept,data/banks/foreground/applause_cheering/fsd50k_applause_cheering_3b20bc01.wav
fsd50k_applause_cheering_3b4cb3dd,applause_cheering,fsd50k,0.54,11.611,11.071,auto_accept,data/banks/foreground/applause_cheering/fsd50k_applause_cheering_3b4cb3dd.wav
fsd50k_applause_cheering_463acc5e,applause_cheering,fsd50k,0.54,7.136,6.596,auto_accept,data/banks/foreground/applause_cheering/fsd50k_applause_cheering_463acc5e.wav
fsd50k_applause_cheering_4ba5e1a1,applause_cheering,fsd50k,0.0,6.818,6.818,auto_accept,data/banks/foreground/applause_cheering/fsd50k_applause_cheering_4ba5e1a1.wav
fsd50k_applause_cheering_4c695089,applause_cheering,fsd50k,0.22,5.855,5.635,auto_accept,data/banks/foreground/applause_cheering/fsd50k_applause_cheering_4c695089.wav
fsd50k_applause_cheering_50c7af52,applause_cheering,fsd50k,1.179,11.615,10.436,auto_accept,data/banks/foreground/applause_cheering/fsd50k_applause_cheering_50c7af52.wav
fsd50k_applause_cheering_5451d825,applause_cheering,fsd50k,0.0,2.979,2.979,auto_accept,data/banks/foreground/applause_cheering/fsd50k_applause_cheering_5451d825.wav
fsd50k_applause_cheering_553a8aab,applause_cheering,fsd50k,0.22,6.179,5.959,auto_accept,data/banks/foreground/applause_cheering/fsd50k_applause_cheering_553a8aab.wav
fsd50k_applause_cheering_5949624e,applause_cheering,fsd50k,10.14,17.059,6.919,auto_accept,data/banks/foreground/applause_cheering/fsd50k_applause_cheering_5949624e.wav
fsd50k_applause_cheering_5b009b16,applause_cheering,fsd50k,3.098,13.212,10.114,auto_accept,data/banks/foreground/applause_cheering/fsd50k_applause_cheering_5b009b16.wav
fsd50k_applause_cheering_5c764adb,applause_cheering,fsd50k,7.579,17.698,10.119,auto_accept,data/banks/foreground/applause_cheering/fsd50k_applause_cheering_5c764adb.wav
fsd50k_applause_cheering_5db43521,applause_cheering,fsd50k,3.739,7.778,4.039,auto_accept,data/banks/foreground/applause_cheering/fsd50k_applause_cheering_5db43521.wav
fsd50k_applause_cheering_5feafcc2,applause_cheering,fsd50k,3.418,9.694,6.276,auto_accept,data/banks/foreground/applause_cheering/fsd50k_applause_cheering_5feafcc2.wav
fsd50k_applause_cheering_61d37f2f,applause_cheering,fsd50k,0.22,2.02,1.8,auto_accept,data/banks/foreground/applause_cheering/fsd50k_applause_cheering_61d37f2f.wav
fsd50k_applause_cheering_61fa9c7e,applause_cheering,fsd50k,0.22,7.453,7.233,auto_accept,data/banks/foreground/applause_cheering/fsd50k_applause_cheering_61fa9c7e.wav
fsd50k_applause_cheering_62d701cb,applause_cheering,fsd50k,0.859,6.175,5.316,auto_accept,data/banks/foreground/applause_cheering/fsd50k_applause_cheering_62d701cb.wav
fsd50k_applause_cheering_66f5785b,applause_cheering,fsd50k,0.0,4.95,4.95,auto_accept,data/banks/foreground/applause_cheering/fsd50k_applause_cheering_66f5785b.wav
fsd50k_applause_cheering_678317d4,applause_cheering,fsd50k,2.139,7.137,4.998,auto_accept,data/banks/foreground/applause_cheering/fsd50k_applause_cheering_678317d4.wav
fsd50k_applause_cheering_6a522cbf,applause_cheering,fsd50k,0.22,4.896,4.676,auto_accept,data/banks/foreground/applause_cheering/fsd50k_applause_cheering_6a522cbf.wav
fsd50k_applause_cheering_6d2086fc,applause_cheering,fsd50k,0.86,6.819,5.959,auto_accept,data/banks/foreground/applause_cheering/fsd50k_applause_cheering_6d2086fc.wav
fsd50k_applause_cheering_6f16fc9f,applause_cheering,fsd50k,1.5,3.619,2.119,auto_accept,data/banks/foreground/applause_cheering/fsd50k_applause_cheering_6f16fc9f.wav
fsd50k_applause_cheering_726c87ab,applause_cheering,fsd50k,0.0,4.898,4.898,auto_accept,data/banks/foreground/applause_cheering/fsd50k_applause_cheering_726c87ab.wav
fsd50k_applause_cheering_73b0687b,applause_cheering,fsd50k,2.779,8.097,5.318,auto_accept,data/banks/foreground/applause_cheering/fsd50k_applause_cheering_73b0687b.wav
fsd50k_applause_cheering_73eb5bec,applause_cheering,fsd50k,1.179,3.299,2.12,auto_accept,data/banks/foreground/applause_cheering/fsd50k_applause_cheering_73eb5bec.wav
