file_id,class_id,p_target,p_confusable,top_confusable,decision,priority,onset,offset,path_norm
desed_alarm_bell_a00f28b7,alarm_bell,0.7885,0.0908,siren,auto_accept,,0.0,0.318,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\alarm_bell\desed_alarm_bell_a00f28b7.wav
desed_alarm_bell_a2084b19,alarm_bell,0.6133,0.0004,siren,auto_accept,,0.0,0.568,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\alarm_bell\desed_alarm_bell_a2084b19.wav
desed_alarm_bell_a8946f3c,alarm_bell,0.709,0.0225,siren,auto_accept,,0.0,0.315,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\alarm_bell\desed_alarm_bell_a8946f3c.wav
desed_alarm_bell_aa831035,alarm_bell,0.729,0.0329,siren,auto_accept,,0.0,0.31,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\alarm_bell\desed_alarm_bell_aa831035.wav
desed_alarm_bell_ad217d82,alarm_bell,0.2399,0.1453,siren,review,normal,0.0,0.32,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\alarm_bell\desed_alarm_bell_ad217d82.wav
desed_alarm_bell_ae315091,alarm_bell,0.7495,0.0001,siren,auto_accept,,0.0,0.624,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\alarm_bell\desed_alarm_bell_ae315091.wav
desed_alarm_bell_af29effd,alarm_bell,0.4484,0.002,siren,auto_accept,,0.0,1.036,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\alarm_bell\desed_alarm_bell_af29effd.wav
desed_alarm_bell_af5c4ba2,alarm_bell,0.8691,0.0008,siren,auto_accept,,0.0,1.329,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\alarm_bell\desed_alarm_bell_af5c4ba2.wav
desed_alarm_bell_b5321f49,alarm_bell,0.2096,0.0014,siren,review,normal,0.0,0.491,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\alarm_bell\desed_alarm_bell_b5321f49.wav
desed_alarm_bell_b6ab58a8,alarm_bell,0.4081,0.0021,siren,auto_accept,,0.0,1.037,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\alarm_bell\desed_alarm_bell_b6ab58a8.wav
desed_alarm_bell_b8348a60,alarm_bell,0.742,0.0003,siren,auto_accept,,0.0,0.548,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\alarm_bell\desed_alarm_bell_b8348a60.wav
desed_alarm_bell_b865d300,alarm_bell,0.1873,0.2071,siren,review,high,0.0,0.32,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\alarm_bell\desed_alarm_bell_b865d300.wav
desed_alarm_bell_b8915b16,alarm_bell,0.1753,0.332,siren,review,high,0.0,0.311,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\alarm_bell\desed_alarm_bell_b8915b16.wav
desed_alarm_bell_b92ce32e,alarm_bell,0.1809,0.186,siren,review,high,0.0,0.32,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\alarm_bell\desed_alarm_bell_b92ce32e.wav
desed_alarm_bell_b9bc75ff,alarm_bell,0.0993,0.0004,siren,review,normal,0.0,0.535,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\alarm_bell\desed_alarm_bell_b9bc75ff.wav
desed_alarm_bell_b9d2412a,alarm_bell,0.2415,0.0762,siren,review,normal,0.0,0.333,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\alarm_bell\desed_alarm_bell_b9d2412a.wav
desed_alarm_bell_bab1f161,alarm_bell,0.1885,0.1986,siren,review,high,0.0,0.313,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\alarm_bell\desed_alarm_bell_bab1f161.wav
desed_alarm_bell_bb2f50f9,alarm_bell,0.1673,0.0833,siren,review,normal,0.0,0.328,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\alarm_bell\desed_alarm_bell_bb2f50f9.wav
desed_alarm_bell_bd44db60,alarm_bell,0.3895,0.001,siren,auto_accept,,0.0,0.126,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\alarm_bell\desed_alarm_bell_bd44db60.wav
desed_alarm_bell_be8ba650,alarm_bell,0.8313,0.0001,siren,auto_accept,,0.0,0.553,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\alarm_bell\desed_alarm_bell_be8ba650.wav
desed_alarm_bell_bee584ac,alarm_bell,0.675,0.0003,siren,auto_accept,,0.0,0.571,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\alarm_bell\desed_alarm_bell_bee584ac.wav
desed_alarm_bell_bf572b6d,alarm_bell,0.6966,0.0002,siren,auto_accept,,0.0,0.866,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\alarm_bell\desed_alarm_bell_bf572b6d.wav
desed_alarm_bell_bfa154e7,alarm_bell,0.1578,0.1684,siren,review,high,0.0,0.32,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\alarm_bell\desed_alarm_bell_bfa154e7.wav
desed_alarm_bell_c02541d9,alarm_bell,0.1716,0.001,siren,review,normal,0.0,0.487,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\alarm_bell\desed_alarm_bell_c02541d9.wav
desed_alarm_bell_c1383453,alarm_bell,0.2123,0.0136,siren,review,normal,0.0,0.316,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\alarm_bell\desed_alarm_bell_c1383453.wav
desed_alarm_bell_c1e32f27,alarm_bell,0.1739,0.0006,siren,review,normal,0.27,1.328,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\alarm_bell\desed_alarm_bell_c1e32f27.wav
desed_alarm_bell_c23378b2,alarm_bell,0.2705,0.0612,siren,review,normal,0.0,0.333,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\alarm_bell\desed_alarm_bell_c23378b2.wav
desed_alarm_bell_c2837498,alarm_bell,0.1797,0.0017,siren,review,normal,0.0,0.484,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\alarm_bell\desed_alarm_bell_c2837498.wav
desed_alarm_bell_c47ac082,alarm_bell,0.1736,0.3327,siren,review,high,0.0,0.311,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\alarm_bell\desed_alarm_bell_c47ac082.wav
desed_alarm_bell_c50cab9f,alarm_bell,0.6157,0.0014,siren,auto_accept,,0.0,0.36,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\alarm_bell\desed_alarm_bell_c50cab9f.wav
desed_alarm_bell_c7140117,alarm_bell,0.1088,0.0043,siren,review,normal,0.0,0.304,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\alarm_bell\desed_alarm_bell_c7140117.wav
desed_alarm_bell_c9541d57,alarm_bell,0.1709,0.3339,siren,review,high,0.0,0.311,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\alarm_bell\desed_alarm_bell_c9541d57.wav
desed_alarm_bell_c9677274,alarm_bell,0.5596,0.0039,siren,auto_accept,,0.0,1.327,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\alarm_bell\desed_alarm_bell_c9677274.wav
desed_alarm_bell_cc754470,alarm_bell,0.6907,0.0003,siren,auto_accept,,0.0,2.29,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\alarm_bell\desed_alarm_bell_cc754470.wav
desed_alarm_bell_ccdb132e,alarm_bell,0.7844,0.0002,siren,auto_accept,,0.0,0.616,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\alarm_bell\desed_alarm_bell_ccdb132e.wav
desed_alarm_bell_cdf977e0,alarm_bell,0.8212,0.001,siren,auto_accept,,0.0,1.33,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\alarm_bell\desed_alarm_bell_cdf977e0.wav
desed_alarm_bell_d02f950a,alarm_bell,0.7957,0.0669,siren,auto_accept,,0.0,0.318,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\alarm_bell\desed_alarm_bell_d02f950a.wav
desed_alarm_bell_d09bd9f7,alarm_bell,0.8047,0.0002,siren,auto_accept,,0.0,0.687,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\alarm_bell\desed_alarm_bell_d09bd9f7.wav
desed_alarm_bell_d258794f,alarm_bell,0.2737,0.0829,siren,review,normal,0.0,0.333,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\alarm_bell\desed_alarm_bell_d258794f.wav
desed_alarm_bell_d42d9967,alarm_bell,0.514,0.0013,siren,auto_accept,,0.0,1.119,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\alarm_bell\desed_alarm_bell_d42d9967.wav
desed_alarm_bell_d4ae5400,alarm_bell,0.1875,0.1242,siren,review,normal,0.0,0.32,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\alarm_bell\desed_alarm_bell_d4ae5400.wav
desed_alarm_bell_d6c819cd,alarm_bell,0.4232,0.0009,siren,auto_accept,,0.0,1.328,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\alarm_bell\desed_alarm_bell_d6c819cd.wav
desed_alarm_bell_d7595079,alarm_bell,0.206,0.157,siren,review,normal,0.0,0.32,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\alarm_bell\desed_alarm_bell_d7595079.wav
desed_alarm_bell_d7f40860,alarm_bell,0.3146,0.0142,siren,auto_accept,,0.0,0.316,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\alarm_bell\desed_alarm_bell_d7f40860.wav
desed_alarm_bell_d8aabdb7,alarm_bell,0.5419,0.0027,siren,auto_accept,,0.0,1.327,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\alarm_bell\desed_alarm_bell_d8aabdb7.wav
desed_alarm_bell_dd2eafd1,alarm_bell,0.8249,0.0002,siren,auto_accept,,0.0,0.526,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\alarm_bell\desed_alarm_bell_dd2eafd1.wav
desed_alarm_bell_e2bfb294,alarm_bell,0.1871,0.1718,siren,review,normal,0.0,0.32,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\alarm_bell\desed_alarm_bell_e2bfb294.wav
desed_alarm_bell_e3014586,alarm_bell,0.5143,0.001,siren,auto_accept,,0.0,0.112,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\alarm_bell\desed_alarm_bell_e3014586.wav
desed_alarm_bell_e3e31aaa,alarm_bell,0.8403,0.0411,siren,auto_accept,,0.0,0.316,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\alarm_bell\desed_alarm_bell_e3e31aaa.wav
desed_alarm_bell_e4b69fbb,alarm_bell,0.2846,0.0017,siren,review,normal,0.0,0.517,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\alarm_bell\desed_alarm_bell_e4b69fbb.wav
desed_alarm_bell_e545d797,alarm_bell,0.633,0.0003,siren,auto_accept,,0.0,0.569,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\alarm_bell\desed_alarm_bell_e545d797.wav
desed_alarm_bell_e557f032,alarm_bell,0.6955,0.0357,siren,auto_accept,,0.0,0.242,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\alarm_bell\desed_alarm_bell_e557f032.wav
desed_alarm_bell_e5e328c5,alarm_bell,0.5574,0.001,siren,auto_accept,,0.0,1.002,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\alarm_bell\desed_alarm_bell_e5e328c5.wav
desed_alarm_bell_e639f795,alarm_bell,0.8746,0.0001,siren,auto_accept,,0.0,0.543,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\alarm_bell\desed_alarm_bell_e639f795.wav
desed_alarm_bell_e7076506,alarm_bell,0.2979,0.0033,siren,review,normal,0.0,0.995,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\alarm_bell\desed_alarm_bell_e7076506.wav
desed_alarm_bell_e8c622e7,alarm_bell,0.1686,0.0801,siren,review,normal,0.0,0.32,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\alarm_bell\desed_alarm_bell_e8c622e7.wav
desed_alarm_bell_e9fb2edf,alarm_bell,0.7648,0.0924,siren,auto_accept,,0.0,0.317,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\alarm_bell\desed_alarm_bell_e9fb2edf.wav
desed_alarm_bell_eaf6d8c7,alarm_bell,0.8054,0.0675,siren,auto_accept,,0.0,0.318,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\alarm_bell\desed_alarm_bell_eaf6d8c7.wav
desed_alarm_bell_ebf46738,alarm_bell,0.6944,0.0348,siren,auto_accept,,0.0,0.242,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\alarm_bell\desed_alarm_bell_ebf46738.wav
desed_alarm_bell_ede6dc6b,alarm_bell,0.7977,0.0463,siren,auto_accept,,0.0,0.314,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\alarm_bell\desed_alarm_bell_ede6dc6b.wav
desed_alarm_bell_ee047905,alarm_bell,0.8107,0.0687,siren,auto_accept,,0.0,0.317,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\alarm_bell\desed_alarm_bell_ee047905.wav
desed_alarm_bell_ee8c0dc7,alarm_bell,0.1944,0.0016,siren,review,normal,0.0,0.483,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\alarm_bell\desed_alarm_bell_ee8c0dc7.wav
desed_alarm_bell_eec10006,alarm_bell,0.8183,0.0001,siren,auto_accept,,0.0,0.565,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\alarm_bell\desed_alarm_bell_eec10006.wav
desed_alarm_bell_f2b3fc34,alarm_bell,0.3676,0.0022,siren,auto_accept,,0.0,1.001,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\alarm_bell\desed_alarm_bell_f2b3fc34.wav
desed_alarm_bell_f4af2a9c,alarm_bell,0.8666,0.0001,siren,auto_accept,,0.0,0.532,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\alarm_bell\desed_alarm_bell_f4af2a9c.wav
desed_alarm_bell_f6ec9dfc,alarm_bell,0.7736,0.0002,siren,auto_accept,,0.0,1.329,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\alarm_bell\desed_alarm_bell_f6ec9dfc.wav
desed_alarm_bell_f72a8416,alarm_bell,0.7889,0.0706,siren,auto_accept,,0.0,0.318,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\alarm_bell\desed_alarm_bell_f72a8416.wav
desed_alarm_bell_f815d53a,alarm_bell,0.4209,0.0003,siren,auto_accept,,0.27,1.33,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\alarm_bell\desed_alarm_bell_f815d53a.wav
desed_alarm_bell_f95c30bf,alarm_bell,0.1781,0.0385,siren,review,normal,0.0,0.333,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\alarm_bell\desed_alarm_bell_f95c30bf.wav
desed_alarm_bell_f9bde753,alarm_bell,0.233,0.1804,siren,review,normal,0.0,0.32,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\alarm_bell\desed_alarm_bell_f9bde753.wav
desed_alarm_bell_fb89116a,alarm_bell,0.0658,0.0309,siren,review,normal,0.0,0.32,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\alarm_bell\desed_alarm_bell_fb89116a.wav
desed_alarm_bell_fc42e9a7,alarm_bell,0.845,0.0002,siren,auto_accept,,0.0,0.538,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\alarm_bell\desed_alarm_bell_fc42e9a7.wav
desed_alarm_bell_fe313670,alarm_bell,0.052,0.0007,siren,review,normal,0.59,1.969,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\alarm_bell\desed_alarm_bell_fe313670.wav
desed_alarm_bell_ffb90bce,alarm_bell,0.7077,0.0002,siren,auto_accept,,0.0,1.546,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\alarm_bell\desed_alarm_bell_ffb90bce.wav
desed_alarm_bell_ffbbde52,alarm_bell,0.117,0.3191,siren,review,high,0.0,0.316,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\alarm_bell\desed_alarm_bell_ffbbde52.wav
esc50_alarm_bell_0f0e831a,alarm_bell,0.4608,0.0004,siren,auto_accept,,0.0,5.0,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\alarm_bell\esc50_alarm_bell_0f0e831a.wav
esc50_alarm_bell_0f99cf9a,alarm_bell,0.9141,0.0,siren,auto_accept,,0.0,5.0,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\alarm_bell\esc50_alarm_bell_0f99cf9a.wav
esc50_alarm_bell_119c2783,alarm_bell,0.8082,0.0002,siren,auto_accept,,0.0,5.0,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\alarm_bell\esc50_alarm_bell_119c2783.wav
esc50_alarm_bell_1583d0be,alarm_bell,0.4622,0.0002,siren,auto_accept,,2.505,4.202,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\alarm_bell\esc50_alarm_bell_1583d0be.wav
esc50_alarm_bell_1b78f0e6,alarm_bell,0.576,0.0008,siren,auto_accept,,0.0,5.0,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\alarm_bell\esc50_alarm_bell_1b78f0e6.wav
esc50_alarm_bell_1c5a500b,alarm_bell,0.5755,0.0006,siren,auto_accept,,0.269,4.521,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\alarm_bell\esc50_alarm_bell_1c5a500b.wav
esc50_alarm_bell_1ccb7137,alarm_bell,0.221,0.005,siren,review,normal,0.269,3.244,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\alarm_bell\esc50_alarm_bell_1ccb7137.wav
esc50_alarm_bell_21679508,alarm_bell,0.7803,0.0013,siren,auto_accept,,0.0,4.521,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\alarm_bell\esc50_alarm_bell_21679508.wav
esc50_alarm_bell_218a6463,alarm_bell,0.1481,0.0038,siren,review,normal,3.463,4.521,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\alarm_bell\esc50_alarm_bell_218a6463.wav
esc50_alarm_bell_220c3d12,alarm_bell,0.8754,0.0001,siren,auto_accept,,0.0,3.563,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\alarm_bell\esc50_alarm_bell_220c3d12.wav
esc50_alarm_bell_2212340e,alarm_bell,0.2268,0.0003,siren,review,normal,1.866,5.0,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\alarm_bell\esc50_alarm_bell_2212340e.wav
esc50_alarm_bell_2d2ae224,alarm_bell,0.924,0.0,siren,auto_accept,,0.0,5.0,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\alarm_bell\esc50_alarm_bell_2d2ae224.wav
esc50_alarm_bell_2e28b25e,alarm_bell,0.0792,0.0013,siren,review,normal,2.505,3.563,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\alarm_bell\esc50_alarm_bell_2e28b25e.wav
esc50_alarm_bell_3b2f085b,alarm_bell,0.6956,0.0013,siren,auto_accept,,0.0,4.521,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\alarm_bell\esc50_alarm_bell_3b2f085b.wav
esc50_alarm_bell_403a522c,alarm_bell,0.0638,0.0136,siren,review,normal,0.0,1.008,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\alarm_bell\esc50_alarm_bell_403a522c.wav
esc50_alarm_bell_44316710,alarm_bell,0.2633,0.0001,siren,review,normal,0.0,5.0,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\alarm_bell\esc50_alarm_bell_44316710.wav
esc50_alarm_bell_45473028,alarm_bell,0.4106,0.0011,siren,auto_accept,,0.0,5.0,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\alarm_bell\esc50_alarm_bell_45473028.wav
esc50_alarm_bell_48e8337f,alarm_bell,0.7089,0.0003,siren,auto_accept,,0.0,3.563,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\alarm_bell\esc50_alarm_bell_48e8337f.wav
esc50_alarm_bell_49223fa4,alarm_bell,0.8591,0.0002,siren,auto_accept,,0.0,3.244,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\alarm_bell\esc50_alarm_bell_49223fa4.wav
esc50_alarm_bell_495ea115,alarm_bell,0.2714,0.0002,siren,review,normal,0.0,5.0,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\alarm_bell\esc50_alarm_bell_495ea115.wav
esc50_alarm_bell_5822815c,alarm_bell,0.4451,0.0019,siren,auto_accept,,0.0,2.924,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\alarm_bell\esc50_alarm_bell_5822815c.wav
esc50_alarm_bell_5e790539,alarm_bell,0.6577,0.0002,siren,auto_accept,,0.0,5.0,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\alarm_bell\esc50_alarm_bell_5e790539.wav
esc50_alarm_bell_796a0d89,alarm_bell,0.3404,0.0029,siren,auto_accept,,1.227,4.202,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\alarm_bell\esc50_alarm_bell_796a0d89.wav
esc50_alarm_bell_7b8aad41,alarm_bell,0.408,0.0001,siren,auto_accept,,0.269,1.647,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\alarm_bell\esc50_alarm_bell_7b8aad41.wav
esc50_alarm_bell_7dbc0346,alarm_bell,0.3333,0.0005,siren,auto_accept,,1.227,2.605,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\alarm_bell\esc50_alarm_bell_7dbc0346.wav
esc50_alarm_bell_81ff3870,alarm_bell,0.4904,0.0005,siren,auto_accept,,2.505,5.0,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\alarm_bell\esc50_alarm_bell_81ff3870.wav
esc50_alarm_bell_82212458,alarm_bell,0.8863,0.0008,siren,auto_accept,,0.0,5.0,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\alarm_bell\esc50_alarm_bell_82212458.wav
esc50_alarm_bell_87c0ead3,alarm_bell,0.6005,0.0032,siren,auto_accept,,0.0,2.924,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\alarm_bell\esc50_alarm_bell_87c0ead3.wav
esc50_alarm_bell_892a04fe,alarm_bell,0.8415,0.0001,siren,auto_accept,,0.269,5.0,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\alarm_bell\esc50_alarm_bell_892a04fe.wav
esc50_alarm_bell_8b402796,alarm_bell,0.4757,0.0002,siren,auto_accept,,0.0,2.924,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\alarm_bell\esc50_alarm_bell_8b402796.wav
esc50_alarm_bell_8dbf786d,alarm_bell,0.3121,0.0003,siren,auto_accept,,0.0,5.0,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\alarm_bell\esc50_alarm_bell_8dbf786d.wav
esc50_alarm_bell_8f8f7c9c,alarm_bell,0.415,0.0006,siren,auto_accept,,0.0,4.521,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\alarm_bell\esc50_alarm_bell_8f8f7c9c.wav
esc50_alarm_bell_92baf64d,alarm_bell,0.5462,0.0001,siren,auto_accept,,0.0,5.0,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\alarm_bell\esc50_alarm_bell_92baf64d.wav
esc50_alarm_bell_93064c31,alarm_bell,0.8624,0.0004,siren,auto_accept,,0.0,5.0,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\alarm_bell\esc50_alarm_bell_93064c31.wav
esc50_alarm_bell_973df7c6,alarm_bell,0.5804,0.0001,siren,auto_accept,,0.0,5.0,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\alarm_bell\esc50_alarm_bell_973df7c6.wav
esc50_alarm_bell_9a8b1499,alarm_bell,0.4594,0.0004,siren,auto_accept,,0.0,5.0,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\alarm_bell\esc50_alarm_bell_9a8b1499.wav
esc50_alarm_bell_9e45012b,alarm_bell,0.0913,0.0016,siren,review,normal,0.269,2.924,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\alarm_bell\esc50_alarm_bell_9e45012b.wav
esc50_alarm_bell_a0664359,alarm_bell,0.2845,0.0006,siren,review,normal,0.0,4.521,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\alarm_bell\esc50_alarm_bell_a0664359.wav
esc50_alarm_bell_a6b64ebb,alarm_bell,0.4564,0.0004,siren,auto_accept,,0.0,4.202,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\alarm_bell\esc50_alarm_bell_a6b64ebb.wav
esc50_alarm_bell_ae91dd8b,alarm_bell,0.2339,0.0016,siren,review,normal,0.0,1.327,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\alarm_bell\esc50_alarm_bell_ae91dd8b.wav
esc50_alarm_bell_af64f859,alarm_bell,0.2131,0.0001,siren,review,normal,0.0,5.0,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\alarm_bell\esc50_alarm_bell_af64f859.wav
esc50_alarm_bell_b13da802,alarm_bell,0.2339,0.0003,siren,review,normal,0.0,3.244,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\alarm_bell\esc50_alarm_bell_b13da802.wav
esc50_alarm_bell_b6d260c3,alarm_bell,0.6299,0.0004,siren,auto_accept,,0.0,5.0,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\alarm_bell\esc50_alarm_bell_b6d260c3.wav
esc50_alarm_bell_b863f411,alarm_bell,0.2673,0.0009,siren,review,normal,0.0,1.327,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\alarm_bell\esc50_alarm_bell_b863f411.wav
esc50_alarm_bell_b8b67daf,alarm_bell,0.1516,0.0021,siren,review,normal,0.0,1.008,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\alarm_bell\esc50_alarm_bell_b8b67daf.wav
esc50_alarm_bell_bb41577f,alarm_bell,0.7204,0.001,siren,auto_accept,,0.0,5.0,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\alarm_bell\esc50_alarm_bell_bb41577f.wav
