priority,file_id,class_id,p_target,p_confusable,top_confusable,onset,offset,path_norm
high,urbansound8k_gunshot_534405a3,gunshot,0.1247,0.4628,fireworks,0.0,1.007,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\gunshot\urbansound8k_gunshot_534405a3.wav
high,urbansound8k_gunshot_57b2fd67,gunshot,0.1231,0.3432,fireworks,0.0,1.007,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\gunshot\urbansound8k_gunshot_57b2fd67.wav
high,urbansound8k_gunshot_54fa2ead,gunshot,0.1198,0.5533,fireworks,0.0,1.33,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\gunshot\urbansound8k_gunshot_54fa2ead.wav
high,urbansound8k_gunshot_47bb9cef,gunshot,0.1156,0.322,fireworks,0.0,1.01,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\gunshot\urbansound8k_gunshot_47bb9cef.wav
high,urbansound8k_gunshot_3656a326,gunshot,0.1152,0.4827,fireworks,0.0,1.007,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\gunshot\urbansound8k_gunshot_3656a326.wav
high,urbansound8k_gunshot_e147d627,gunshot,0.1141,0.2856,fireworks,0.0,0.685,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\gunshot\urbansound8k_gunshot_e147d627.wav
high,fsd50k_gunshot_c1c887c6,gunshot,0.1128,0.136,fireworks,0.0,1.01,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\gunshot\fsd50k_gunshot_c1c887c6.wav
high,urbansound8k_gunshot_5346c270,gunshot,0.1121,0.207,fireworks,0.0,0.686,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\gunshot\urbansound8k_gunshot_5346c270.wav
high,fsd50k_gunshot_60aba1f5,gunshot,0.1117,0.1352,explosion,0.0,1.009,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\gunshot\fsd50k_gunshot_60aba1f5.wav
high,urbansound8k_gunshot_7720a358,gunshot,0.1108,0.279,fireworks,0.0,1.33,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\gunshot\urbansound8k_gunshot_7720a358.wav
high,urbansound8k_gunshot_1258ae4e,gunshot,0.1101,0.6896,fireworks,0.0,1.009,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\gunshot\urbansound8k_gunshot_1258ae4e.wav
high,urbansound8k_gunshot_c426a723,gunshot,0.1074,0.3048,fireworks,0.0,0.686,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\gunshot\urbansound8k_gunshot_c426a723.wav
high,urbansound8k_gunshot_f7b72f0e,gunshot,0.1061,0.1989,fireworks,0.0,1.01,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\gunshot\urbansound8k_gunshot_f7b72f0e.wav
high,urbansound8k_gunshot_e8594e61,gunshot,0.1056,0.4093,fireworks,0.0,1.007,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\gunshot\urbansound8k_gunshot_e8594e61.wav
high,urbansound8k_gunshot_3965f881,gunshot,0.1043,0.3417,fireworks,0.0,1.01,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\gunshot\urbansound8k_gunshot_3965f881.wav
high,urbansound8k_gunshot_fd5294d7,gunshot,0.1032,0.1068,fireworks,0.0,0.689,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\gunshot\urbansound8k_gunshot_fd5294d7.wav
high,urbansound8k_gunshot_c5a12ae6,gunshot,0.0997,0.5318,fireworks,0.0,0.306,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\gunshot\urbansound8k_gunshot_c5a12ae6.wav
high,urbansound8k_gunshot_ea465dd0,gunshot,0.0997,0.3441,fireworks,0.0,1.006,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\gunshot\urbansound8k_gunshot_ea465dd0.wav
high,urbansound8k_gunshot_534e6858,gunshot,0.0991,0.3554,fireworks,0.0,1.009,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\gunshot\urbansound8k_gunshot_534e6858.wav
high,fsd50k_gunshot_e069782c,gunshot,0.0986,0.1831,door_slam,0.0,0.686,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\gunshot\fsd50k_gunshot_e069782c.wav
high,urbansound8k_gunshot_904e8dbc,gunshot,0.0975,0.2693,fireworks,0.0,1.007,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\gunshot\urbansound8k_gunshot_904e8dbc.wav
high,urbansound8k_gunshot_9b8d9043,gunshot,0.0973,0.3573,fireworks,0.0,0.688,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\gunshot\urbansound8k_gunshot_9b8d9043.wav
high,urbansound8k_gunshot_468a035a,gunshot,0.0966,0.2112,fireworks,0.0,0.687,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\gunshot\urbansound8k_gunshot_468a035a.wav
high,urbansound8k_gunshot_bf966240,gunshot,0.0956,0.4229,fireworks,0.0,0.499,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\gunshot\urbansound8k_gunshot_bf966240.wav
high,urbansound8k_gunshot_b715f52b,gunshot,0.094,0.1746,fireworks,0.0,1.008,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\gunshot\urbansound8k_gunshot_b715f52b.wav
high,urbansound8k_gunshot_b6ff67bf,gunshot,0.0938,0.3957,fireworks,0.0,1.006,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\gunshot\urbansound8k_gunshot_b6ff67bf.wav
high,urbansound8k_gunshot_560e55a7,gunshot,0.0927,0.2682,fireworks,0.0,0.686,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\gunshot\urbansound8k_gunshot_560e55a7.wav
high,urbansound8k_gunshot_ca783dac,gunshot,0.0907,0.1356,fireworks,0.0,0.69,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\gunshot\urbansound8k_gunshot_ca783dac.wav
high,urbansound8k_gunshot_98cb6960,gunshot,0.0903,0.1666,fireworks,0.0,0.688,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\gunshot\urbansound8k_gunshot_98cb6960.wav
high,urbansound8k_gunshot_a6794579,gunshot,0.0902,0.4214,fireworks,0.0,1.009,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\gunshot\urbansound8k_gunshot_a6794579.wav
high,urbansound8k_gunshot_0ade5cc6,gunshot,0.0877,0.4194,fireworks,0.0,1.329,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\gunshot\urbansound8k_gunshot_0ade5cc6.wav
high,fsd50k_gunshot_08b18e64,gunshot,0.0861,0.101,explosion,0.0,0.685,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\gunshot\fsd50k_gunshot_08b18e64.wav
high,urbansound8k_gunshot_01b2844c,gunshot,0.0861,0.1172,fireworks,0.0,0.687,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\gunshot\urbansound8k_gunshot_01b2844c.wav
high,urbansound8k_gunshot_b1ff5f44,gunshot,0.0861,0.308,fireworks,0.0,1.009,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\gunshot\urbansound8k_gunshot_b1ff5f44.wav
high,urbansound8k_gunshot_7a75c7e8,gunshot,0.0836,0.3035,fireworks,0.0,1.01,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\gunshot\urbansound8k_gunshot_7a75c7e8.wav
high,fsd50k_gunshot_b82986bf,gunshot,0.081,0.335,fireworks,0.0,1.01,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\gunshot\fsd50k_gunshot_b82986bf.wav
high,urbansound8k_gunshot_1c00c6b9,gunshot,0.0805,0.3391,fireworks,0.0,1.008,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\gunshot\urbansound8k_gunshot_1c00c6b9.wav
high,urbansound8k_gunshot_1c4eafc3,gunshot,0.08,0.5435,fireworks,0.0,2.284,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\gunshot\urbansound8k_gunshot_1c4eafc3.wav
high,urbansound8k_gunshot_815e4986,gunshot,0.0799,0.3147,fireworks,0.0,0.619,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\gunshot\urbansound8k_gunshot_815e4986.wav
high,urbansound8k_gunshot_39de7744,gunshot,0.0793,0.2207,fireworks,0.0,0.687,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\gunshot\urbansound8k_gunshot_39de7744.wav
high,urbansound8k_gunshot_68829893,gunshot,0.0786,0.1823,fireworks,0.0,0.689,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\gunshot\urbansound8k_gunshot_68829893.wav
high,urbansound8k_gunshot_8a24ca67,gunshot,0.0783,0.6674,fireworks,0.0,0.34,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\gunshot\urbansound8k_gunshot_8a24ca67.wav
high,urbansound8k_gunshot_a08aaf35,gunshot,0.0783,0.156,fireworks,0.0,0.685,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\gunshot\urbansound8k_gunshot_a08aaf35.wav
high,fsd50k_gunshot_c7e625f0,gunshot,0.0781,0.185,explosion,0.0,0.69,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\gunshot\fsd50k_gunshot_c7e625f0.wav
high,fsd50k_gunshot_58dddbf0,gunshot,0.0771,0.1581,door_slam,0.0,0.686,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\gunshot\fsd50k_gunshot_58dddbf0.wav
high,fsd50k_gunshot_96f46e9c,gunshot,0.0761,0.1377,fireworks,0.27,1.328,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\gunshot\fsd50k_gunshot_96f46e9c.wav
high,urbansound8k_gunshot_ca22d762,gunshot,0.0757,0.4889,fireworks,0.0,1.329,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\gunshot\urbansound8k_gunshot_ca22d762.wav
high,urbansound8k_gunshot_1d06088a,gunshot,0.0712,0.4337,fireworks,0.0,1.004,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\gunshot\urbansound8k_gunshot_1d06088a.wav
high,urbansound8k_gunshot_36b70ec2,gunshot,0.0686,0.4625,fireworks,0.0,1.006,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\gunshot\urbansound8k_gunshot_36b70ec2.wav
high,urbansound8k_gunshot_aa48fe10,gunshot,0.0684,0.1869,fireworks,0.0,0.59,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\gunshot\urbansound8k_gunshot_aa48fe10.wav
high,fsd50k_gunshot_10a72796,gunshot,0.068,0.5607,fireworks,0.91,1.33,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\gunshot\fsd50k_gunshot_10a72796.wav
high,urbansound8k_gunshot_9f2082a1,gunshot,0.068,0.3929,fireworks,0.0,1.005,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\gunshot\urbansound8k_gunshot_9f2082a1.wav
high,fsd50k_gunshot_2bef82d3,gunshot,0.0675,0.1297,fireworks,0.27,1.649,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\gunshot\fsd50k_gunshot_2bef82d3.wav
high,urbansound8k_gunshot_5ac4230b,gunshot,0.0669,0.5158,fireworks,0.0,0.689,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\gunshot\urbansound8k_gunshot_5ac4230b.wav
high,urbansound8k_gunshot_e3d6c1ac,gunshot,0.0666,0.3866,fireworks,0.0,0.627,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\gunshot\urbansound8k_gunshot_e3d6c1ac.wav
high,urbansound8k_gunshot_9ab17611,gunshot,0.0652,0.0959,fireworks,0.0,0.684,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\gunshot\urbansound8k_gunshot_9ab17611.wav
high,urbansound8k_gunshot_678a4edf,gunshot,0.0633,0.3372,fireworks,0.0,0.77,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\gunshot\urbansound8k_gunshot_678a4edf.wav
high,urbansound8k_gunshot_65e78f57,gunshot,0.0627,0.5212,fireworks,0.906,1.325,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\gunshot\urbansound8k_gunshot_65e78f57.wav
high,urbansound8k_gunshot_c9cf64bd,gunshot,0.0624,0.3262,fireworks,0.0,1.006,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\gunshot\urbansound8k_gunshot_c9cf64bd.wav
high,urbansound8k_gunshot_09f5b069,gunshot,0.0617,0.5183,fireworks,0.0,1.015,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\gunshot\urbansound8k_gunshot_09f5b069.wav
high,urbansound8k_gunshot_bb69bff9,gunshot,0.0616,0.1397,fireworks,0.0,0.686,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\gunshot\urbansound8k_gunshot_bb69bff9.wav
high,urbansound8k_gunshot_92efdb0d,gunshot,0.0614,0.0629,fireworks,0.0,0.369,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\gunshot\urbansound8k_gunshot_92efdb0d.wav
high,urbansound8k_gunshot_86a27804,gunshot,0.0607,0.282,fireworks,0.0,1.007,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\gunshot\urbansound8k_gunshot_86a27804.wav
high,urbansound8k_gunshot_30d0e963,gunshot,0.0602,0.6015,fireworks,0.0,1.009,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\gunshot\urbansound8k_gunshot_30d0e963.wav
high,urbansound8k_gunshot_90d53305,gunshot,0.0598,0.7404,fireworks,0.0,1.007,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\gunshot\urbansound8k_gunshot_90d53305.wav
high,urbansound8k_gunshot_afe02bc2,gunshot,0.0592,0.4737,fireworks,0.0,1.008,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\gunshot\urbansound8k_gunshot_afe02bc2.wav
high,fsd50k_gunshot_1c90cbd9,gunshot,0.0582,0.347,fireworks,0.268,1.48,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\gunshot\fsd50k_gunshot_1c90cbd9.wav
high,urbansound8k_gunshot_efb71585,gunshot,0.0582,0.3038,fireworks,0.0,1.003,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\gunshot\urbansound8k_gunshot_efb71585.wav
high,urbansound8k_gunshot_7d64f962,gunshot,0.0563,0.2016,fireworks,0.0,0.689,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\gunshot\urbansound8k_gunshot_7d64f962.wav
high,urbansound8k_gunshot_a6e0a0a7,gunshot,0.0563,0.4003,fireworks,0.0,1.005,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\gunshot\urbansound8k_gunshot_a6e0a0a7.wav
high,urbansound8k_gunshot_97c17525,gunshot,0.0555,0.4025,fireworks,0.0,1.006,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\gunshot\urbansound8k_gunshot_97c17525.wav
high,fsd50k_gunshot_78a5376a,gunshot,0.055,0.1353,fireworks,0.0,1.328,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\gunshot\fsd50k_gunshot_78a5376a.wav
high,urbansound8k_gunshot_33062ea2,gunshot,0.0548,0.4925,fireworks,0.0,1.005,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\gunshot\urbansound8k_gunshot_33062ea2.wav
high,urbansound8k_gunshot_8bda9ae0,gunshot,0.0545,0.1368,fireworks,0.0,1.008,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\gunshot\urbansound8k_gunshot_8bda9ae0.wav
high,fsd50k_gunshot_299d4a01,gunshot,0.0541,0.5966,fireworks,0.589,1.648,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\gunshot\fsd50k_gunshot_299d4a01.wav
high,urbansound8k_gunshot_8d009da4,gunshot,0.0526,0.0725,fireworks,0.0,1.139,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\gunshot\urbansound8k_gunshot_8d009da4.wav
high,fsd50k_gunshot_5f3ec134,gunshot,0.0517,0.2243,explosion,0.0,1.009,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\gunshot\fsd50k_gunshot_5f3ec134.wav
high,esc50_laughter_91ad8339,laughter,0.2501,0.3637,scream,0.0,1.008,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\laughter\esc50_laughter_91ad8339.wav
high,fsd50k_laughter_5a41d745,laughter,0.1382,0.2331,scream,0.269,1.566,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\laughter\fsd50k_laughter_5a41d745.wav
high,fsd50k_laughter_acc21dce,laughter,0.0795,0.3452,scream,3.145,3.885,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\laughter\fsd50k_laughter_acc21dce.wav
high,fsd50k_laughter_75151690,laughter,0.0579,0.0597,scream,0.59,2.929,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\laughter\fsd50k_laughter_75151690.wav
high,fsd50k_object_drop_dishes_1ee83b71,object_drop_dishes,0.2444,0.3957,glass_breaking,0.0,0.69,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\object_drop_dishes\fsd50k_object_drop_dishes_1ee83b71.wav
high,fsd50k_object_drop_dishes_38387c2c,object_drop_dishes,0.2132,0.5354,glass_breaking,0.0,1.648,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\object_drop_dishes\fsd50k_object_drop_dishes_38387c2c.wav
high,fsd50k_object_drop_dishes_dc3db20a,object_drop_dishes,0.1414,0.194,glass_breaking,6.981,8.0,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\object_drop_dishes\fsd50k_object_drop_dishes_dc3db20a.wav
high,fsd50k_object_drop_dishes_ad527616,object_drop_dishes,0.1099,0.6309,glass_breaking,0.0,0.688,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\object_drop_dishes\fsd50k_object_drop_dishes_ad527616.wav
high,fsd50k_object_drop_dishes_2b04bd10,object_drop_dishes,0.1038,0.1097,glass_breaking,0.588,1.963,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\object_drop_dishes\fsd50k_object_drop_dishes_2b04bd10.wav
high,fsd50k_object_drop_dishes_acf2f50d,object_drop_dishes,0.0919,0.1904,door_slam,0.0,1.328,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\object_drop_dishes\fsd50k_object_drop_dishes_acf2f50d.wav
high,fsd50k_object_drop_dishes_bbcbc2c8,object_drop_dishes,0.0804,0.2038,glass_breaking,0.265,0.739,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\object_drop_dishes\fsd50k_object_drop_dishes_bbcbc2c8.wav
high,fsd50k_object_drop_dishes_16b3d03b,object_drop_dishes,0.0725,0.1431,glass_breaking,1.229,2.288,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\object_drop_dishes\fsd50k_object_drop_dishes_16b3d03b.wav
high,fsd50k_object_drop_dishes_765fd0aa,object_drop_dishes,0.0723,0.249,glass_breaking,0.0,0.689,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\object_drop_dishes\fsd50k_object_drop_dishes_765fd0aa.wav
high,fsd50k_object_drop_dishes_d2e3efa7,object_drop_dishes,0.062,0.083,door_slam,0.0,0.546,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\object_drop_dishes\fsd50k_object_drop_dishes_d2e3efa7.wav
high,desed_object_drop_dishes_807b6a21,object_drop_dishes,0.0617,0.0675,glass_breaking,0.0,0.48,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\object_drop_dishes\desed_object_drop_dishes_807b6a21.wav
high,fsd50k_object_drop_dishes_a3df0532,object_drop_dishes,0.0615,0.1018,door_slam,0.0,0.963,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\object_drop_dishes\fsd50k_object_drop_dishes_a3df0532.wav
high,desed_object_drop_dishes_662b6953,object_drop_dishes,0.0571,0.085,glass_breaking,0.0,0.304,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\object_drop_dishes\desed_object_drop_dishes_662b6953.wav
high,fsd50k_object_drop_dishes_51c98315,object_drop_dishes,0.0571,0.1198,door_slam,0.0,1.329,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\object_drop_dishes\fsd50k_object_drop_dishes_51c98315.wav
high,fsd50k_object_drop_dishes_0f3279b1,object_drop_dishes,0.0562,0.0673,glass_breaking,0.907,1.964,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\object_drop_dishes\fsd50k_object_drop_dishes_0f3279b1.wav
high,fsd50k_object_drop_dishes_5cc7b7a6,object_drop_dishes,0.0543,0.0793,glass_breaking,0.0,0.689,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\object_drop_dishes\fsd50k_object_drop_dishes_5cc7b7a6.wav
high,fsd50k_object_drop_dishes_07e506c8,object_drop_dishes,0.0523,0.0581,door_slam,0.0,0.444,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\object_drop_dishes\fsd50k_object_drop_dishes_07e506c8.wav
high,fsd50k_object_drop_dishes_0739e6d3,object_drop_dishes,0.0522,0.1464,glass_breaking,0.589,2.286,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\object_drop_dishes\fsd50k_object_drop_dishes_0739e6d3.wav
high,fsd50k_object_drop_dishes_25d91001,object_drop_dishes,0.0515,0.1049,door_slam,1.548,2.607,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\object_drop_dishes\fsd50k_object_drop_dishes_25d91001.wav
high,fsd50k_object_drop_dishes_80dd78ad,object_drop_dishes,0.0513,0.0584,door_slam,0.0,0.352,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\object_drop_dishes\fsd50k_object_drop_dishes_80dd78ad.wav
high,fsd50k_running_footsteps_7f297167,running_footsteps,0.0903,0.1026,object_drop_dishes,0.589,1.647,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\running_footsteps\fsd50k_running_footsteps_7f297167.wav
high,fsd50k_running_footsteps_80b04e1b,running_footsteps,0.0729,0.3212,object_drop_dishes,6.029,7.089,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\running_footsteps\fsd50k_running_footsteps_80b04e1b.wav
high,fsd50k_running_footsteps_2a86bf66,running_footsteps,0.0613,0.212,object_drop_dishes,1.868,5.166,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\running_footsteps\fsd50k_running_footsteps_2a86bf66.wav
high,fsd50k_running_footsteps_ccfaa94c,running_footsteps,0.058,0.071,object_drop_dishes,3.148,4.208,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\running_footsteps\fsd50k_running_footsteps_ccfaa94c.wav
high,fsd50k_running_footsteps_545a5492,running_footsteps,0.0515,0.0886,object_drop_dishes,0.589,2.286,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\running_footsteps\fsd50k_running_footsteps_545a5492.wav
high,fsd50k_running_footsteps_129df256,running_footsteps,0.0514,0.0675,object_drop_dishes,3.143,4.75,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\running_footsteps\fsd50k_running_footsteps_129df256.wav
high,fsd50k_running_footsteps_31cf9231,running_footsteps,0.0513,0.7008,object_drop_dishes,10.829,12.208,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\running_footsteps\fsd50k_running_footsteps_31cf9231.wav
high,fsd50k_shout_yell_7c6e4663,shout_yell,0.0967,0.4254,speech_normal,3.47,4.209,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\shout_yell\fsd50k_shout_yell_7c6e4663.wav
high,fsd50k_shout_yell_b9c712ed,shout_yell,0.0831,0.7748,speech_normal,16.266,17.006,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\shout_yell\fsd50k_shout_yell_b9c712ed.wav
high,fsd50k_shout_yell_f3a86be4,shout_yell,0.0609,0.6798,speech_normal,0.269,1.328,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\shout_yell\fsd50k_shout_yell_f3a86be4.wav
high,fsd50k_shout_yell_7c7f9908,shout_yell,0.0508,0.7217,speech_normal,0.0,1.008,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\shout_yell\fsd50k_shout_yell_7c7f9908.wav
high,esc50_siren_5e91fb8a,siren,0.384,0.5602,alarm_bell,0.0,1.008,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\siren\esc50_siren_5e91fb8a.wav
high,esc50_siren_bed7848f,siren,0.3767,0.5757,alarm_bell,2.824,5.0,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\siren\esc50_siren_bed7848f.wav
high,fsd50k_siren_48c46d9b,siren,0.175,0.5988,alarm_bell,5.709,10.929,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\siren\fsd50k_siren_48c46d9b.wav
high,urbansound8k_siren_49ecafd2,siren,0.1223,0.5531,alarm_bell,0.0,0.28,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\siren\urbansound8k_siren_49ecafd2.wav
high,urbansound8k_siren_20bbbe69,siren,0.0824,0.5332,alarm_bell,0.0,0.26,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\siren\urbansound8k_siren_20bbbe69.wav
normal,desed_alarm_bell_1421b4bb,alarm_bell,0.2989,0.0035,siren,0.0,1.008,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\alarm_bell\desed_alarm_bell_1421b4bb.wav
normal,desed_alarm_bell_77ea9d95,alarm_bell,0.2988,0.0825,siren,0.0,0.333,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\alarm_bell\desed_alarm_bell_77ea9d95.wav
